facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
NK101144,Naso,Central East Zone,NA,Clinic,-12.92739,34.28465,42376,70054
TH311145,Nasonia Dispensary,South East Zone,NA,Clinic,-16.02475,35.1565,28922,152400
LL041146,NÃÂÃÂ thenje,Centrals West Zone,NA,Health Centre,-14.08504,33.90823,39391,149637
LL041147,NRC clinic,Centrals West Zone,NA,Clinic,-14.02247,33.67422,103445,307976
MC191148,Nayinunje,South West Zone,NA,Health Centre,-14.7406,35.56503,39306,111506
MC191149,Nayuchi,South West Zone,NA,Health Centre,-14.97585,35.86726,9370,16565
PH221150,Gogo Nazombe,South West Zone,NA,Health Centre,-15.7525616,35.7777647,22427,63388
MG201151,Ndagha Private Clinic,South West Zone,NA,Clinic,-14.48,35.25,81994,130667
CK271152,ndakwera health centre,South East Zone,NA,Health Centre,-16.22357,34.68896,8639,29317
NS301153,Ndamera,South East Zone,NA,Health Centre,-17.09569,35.21902,14881,35491
ZA231154,Ndau Clinic,South West Zone,NA,Dispensary,-15.4533752,35.2830107,32320,193712
LL041155,Ndaula,Centrals West Zone,NA,Health Centre,-14.1385,33.50757,22826,87117
SA091156,Ndimoyo,Central East Zone,NA,Clinic,-13.78274,34.45888,70311,125474
BT241157,BLM Ndirande clinic,South East Zone,NA,Clinic,-15.77364,35.03081,354086,882549
BT241158,Ndirande,South East Zone,NA,Health Centre,-15.7781,35.03946,345441,911159
CR261159,Ndunde,South East Zone,NA,Health Centre,-15.69615,35.23355,36837,144795
NE291160,Neno District Hospital,South East Zone,NA,District Hospital,-15.39524,34.65349,14146,39999
NE291161,Neno Parish Health Center,South East Zone,NA,Health Centre,-15.43701,34.60843,13299,42840
LL041162,new State house,Centrals West Zone,NA,Unclassified,-13.96051,33.85089,82664,775483
KU071163,Newa Health Centre,Central East Zone,NA,Health Centre,-12.58333,33.38174,10866,41304
NS301164,Newts Medicare Private clinic,South East Zone,NA,Clinic,-16.929706,35.257962,30734,56532
RU141165,Ng'onga,North Zone,NA,Health Centre,-10.93922,33.94348,12731,35010
CK271166,Ngabu BLM,South East Zone,NA,Clinic,-16.46679,34.87297,32146,90199
CK271167,Ngabu,South East Zone,NA,Hospital,-16.45928,34.89253,33644,88032
CK271168,Ngabu Sda Health Centre,South East Zone,NA,Health Centre,-16.46516,34.87901,32578,89899
NK101169,Ngala,Central East Zone,NA,Health Centre,-12.36529,34.06552,8354,30680
MG201170,Ngatala,South West Zone,NA,Health Post,-14.65773,35.07712,14139,44267
KA151171,Ngana,North Zone,NA,Health Centre,-9.62021,33.69891,3587,17394
MG201172,Ngapani,South West Zone,NA,Health Centre,-14.0296,35.33773,3754,8734
KA151173,Ngara,North Zone,NA,Health Post,-10.225176,34.10207,12125,33355
MG201174,Ngatala,South West Zone,NA,Health Post,-14.657656,35.077156,14136,44256
KA151175,Ngisi,North Zone,NA,Clinic,-9.595399,33.7218983,7106,17051
SA091176,Kwa Bishop,Central East Zone,NA,Health Centre,-14.08926,34.50896,26601,45663
MC191177,Ngokwe,South West Zone,NA,Health Centre,-14.7067782,35.8015545,20206,58010
MU211178,Ngolowera,South West Zone,NA,Health Post,-16.0456627,35.4452708,46525,167655
LL041179,Chidalanda,Centrals West Zone,NA,Health Centre,-13.77509,33.64018,32520,122607
ZA231180,Ngotangota,South West Zone,NA,Health Post,-15.295999,35.82282,846,1546
CP061181,Ngoya,North Zone,NA,Clinic,-9.617792,33.293329,7727,40079
ZA231182,Ngwelero,South West Zone,NA,Clinic,-15.66645,35.42718,24570,93036
MC191184,Nice Private,South West Zone,NA,Clinic,-15.06796,35.2282,41363,82926
CR261186,Njuli Quary,South East Zone,NA,Clinic,-15.7064356,35.116452,40113,256895
MZ161187,Njuyu,North Zone,NA,Health Centre,-11.52455,33.69953,8272,29241
CR261188,Nkalo,South East Zone,NA,Health Centre,-15.97065,35.30997,42195,165038
ZA231189,Nkasala,South West Zone,NA,Health Centre,-15.32778,35.21661,17849,65770
LL041190,Nkhalango,Centrals West Zone,NA,Clinic,-14.01291,33.70483,166945,630162
KU071191,Nkhamenya,Central East Zone,NA,Hospital,-12.56606,33.50098,22738,62065
NS301192,Nkhande,South East Zone,NA,Dispensary,-17.11489,35.15688,5289,27592
KB051193,Mkondezi,North Zone,NA,District Hospital,-11.60159,34.29872,22580,52268
KB051194,Nkhatabay private clinic,North Zone,NA,Clinic,-11.60663,34.29549,24100,54188
TH311195,Nkhataombere,South East Zone,NA,Health Post,-16.323986,35.264013,23172,83153
CK271196,Mkhate,South East Zone,NA,Health Post,-16.1467,34.95886,24117,89754
LL041197,Nkhoma,Centrals West Zone,NA,Hospital,-14.04389,34.1036,39597,126278
TH311198,Nkhoma Private Clinic,South East Zone,NA,Clinic,-16.07,35.14,34490,128794
RU141199,Nkhomboli,North Zone,NA,Health Post,-10.775985,34.039194,6812,17936
MZ161200,Nkholongo,North Zone,NA,Health Centre,-11.3901,33.98514,35039,202163
NK101201,Banja la mtsogolo,Central East Zone,NA,Clinic,-12.92429,34.28346,42523,69711
NK101202,Nkhotakota,Central East Zone,NA,District Hospital,-12.92508,34.27939,43054,70620
PH221203,Nkhulambe,South West Zone,NA,Health Centre,-15.85977618,35.751342,15109,46332
NK101204,Nkhunga,Central East Zone,NA,Health Centre,-12.48023,34.10842,28209,59267
MZ161205,Khuyukuyu,North Zone,NA,Health Centre,-11.22183,33.91461,10190,39003
MC011206,Nkhwazi,Centrals West Zone,NA,Health Centre,-13.92369,33.22672,22858,79996
CK271207,Nkombedzi Health Centre,South East Zone,NA,Health Centre,-16.47944,34.72431,7665,22694
MG201208,Nkope,South West Zone,NA,Health Centre,-14.211004,35.032449,14725,29124
NE291209,Nkula,South East Zone,NA,Clinic,-15.52193,34.82512,7207,34556
CK271210,Nkumaniza,South East Zone,NA,Health Centre,-16.47944,34.72431,7665,22694
KU071211,Nkuriza,Central East Zone,NA,Clinic,-12.92741,33.79628,15397,57199
TH311212,Nsabwe Health Centre,South East Zone,NA,Health Post,-16.043512,34.952745,25711,117977
LL041213,Nsaru,Centrals West Zone,NA,Health Centre,-13.8855,33.5043,25740,94260
NE291214,Nsambe health centre,South East Zone,NA,Health Centre,-15.26135,34.6135,10275,28178
MC191215,Mission,South West Zone,NA,Health Centre,-14.99491,35.49477,30965,97132
NS301216,Nsanje,South East Zone,NA,District Hospital,-16.91794,35.26001,29444,55094
NS301217,Nsanje Private Clinic,South East Zone,NA,Clinic,-16.93,35.26,30497,55944
NT121218,Nsipe,Centrals West Zone,NA,Health Centre,-14.86434,34.75233,23959,77415
NT121219,Nsiyaludzu,Centrals West Zone,NA,Health Centre,-14.93648,34.87425,22703,91574
CK271220,Nsomo,South East Zone,NA,Health Post,-16.036946,34.72376,6745,34502
MU211221,Nsuwadzi,South West Zone,NA,Dispensary,-16.084325,35.677584,37607,91412
MC191222,Ntaja,South West Zone,NA,Health Centre,-14.86828,35.52911,33656,100941
DE031223,Mtakataka,Centrals West Zone,NA,Health Centre,-14.22581,34.51119,23052,61994
ZA231224,Ntata Anthony Clinic,South West Zone,NA,Clinic,-15.38929,35.32056,124538,201419
NT121225,Ntcheu District Hospital,Centrals West Zone,NA,District Hospital,-14.817077,34.6382088,36979,83765
NT081226,Ntchisi,Central East Zone,NA,District Hospital,-13.36345,33.91061,30371,77521
KU071227,Ntepa,Central East Zone,NA,Health Centre,-12.62202,33.32681,11399,34677
CP061228,Nthalire,North Zone,NA,Health Centre,-10.34894,33.64394,10065,23523
RU141229,Nthenje,North Zone,NA,Health Centre,-10.91788,33.98786,15876,38824
NT081231,Nthondo,Central East Zone,NA,Health Centre,-13.24723,34.00699,14246,28582
LL041232,Nthondo,Centrals West Zone,NA,Health Centre,-14.03153,33.44849,35499,118772
CK271233,NTHONDO HEALTH POST,South East Zone,NA,Health Post,-16.86,35.16,3542,10398
MC191234,Ntholowa,South West Zone,NA,Health Centre,-14.99492,35.57325,28155,85293
KB051235,Nthungwa,North Zone,NA,Health Centre,-11.66014,33.80046,944,6688
BT241237,Nyambadwe,South East Zone,NA,Hospital,-15.77139,35.02323,369123,856406
MC191238,Nyambi,South West Zone,NA,Health Centre,-14.68999,35.57257,32763,95692
CK271239,Nyambisoni,South East Zone,NA,Clinic,-16.460228,34.892456,33541,88368
NS301240,Nyamithuthu,South East Zone,NA,Health Centre,-16.68213,35.19821,13990,38544
NK101241,Nyamvuu,Central East Zone,NA,Clinic,-12.47912,34.13604,29656,54780
LL041242,Nyangulu clinic,Centrals West Zone,NA,Clinic,-14.00717,33.78419,600320,1075295
LL041243,Nyanja,Centrals West Zone,NA,Health Post,-14.138646,33.942874,35845,143145
BK171244,Nyanyala  under 5 clinic,South West Zone,NA,Clinic,-15.189789,34.921519,8675,31951
MC011245,Nyoka,Centrals West Zone,NA,Clinic,-13.699629,32.906609,7751,42703
KA151246,Nyungwe,North Zone,NA,Health Centre,-10.28546,34.10851,18098,42790
KU071247,Ofesi,Central East Zone,NA,Health Centre,-12.77939,33.54904,13107,51485
KA151248,Old Hospital,North Zone,NA,Dispensary,-9.932075,33.940017,54976,97355
MC011250,Our lady,Centrals West Zone,NA,Hospital,-13.56199,33.17369,26272,66583
MZ161251,Padley PIO,North Zone,NA,Health Centre,-11.4999552,33.9428955,10743,154431
SA091253,Parachute Battalion,Central East Zone,NA,Dispensary,-13.74314,34.58826,24550,45466
LL041255,Partners,Centrals West Zone,NA,Clinic,-14.02341,33.78783,551037,973686
LL041256,Partners,Centrals West Zone,NA,Dispensary,-14.02341,33.78783,551037,973686
DE031257,Partners Private Clinic,Centrals West Zone,NA,Clinic,-14.395257,34.336701,25593,67344
NT121258,Chilitseni,Centrals West Zone,NA,Clinic,-14.81517,34.64374,38235,86462
CK271259,Pende,South East Zone,NA,Health Post,-16.485763,34.820457,15748,66966
BT241260,Joshua Clinic,South East Zone,NA,Health Centre,-15.81,34.96,117013,587063
MG201261,Perekamoyo,South West Zone,NA,Dispensary,-14.08575,34.91427,13859,36378
NT121262,Machanza,Centrals West Zone,NA,Clinic,-14.65035,34.56074,14548,57247
PH221263,Phalombe,South West Zone,NA,Health Centre,-15.80677,35.64918,36757,98816
BK171264,Phalula,South West Zone,NA,Health Centre,-15.22557,34.89322,11279,25177
NT121265,Phanga,Centrals West Zone,NA,Dispensary,-14.34498,34.72016,6390,31473
KU071266,Phanga,Central East Zone,NA,Clinic,-13.21163,33.50302,18718,60060
NK101267,Private,Central East Zone,NA,Clinic,-12.23777,33.996066,13291,28495
BK171269,Phimbi,South West Zone,NA,Health Centre,-15.25075,35.10716,14797,49155
KU071270,Phiri,Central East Zone,NA,Clinic,-13.4379,33.38416,17451,53142
LL041271,Phirilanjuzi,Centrals West Zone,NA,Health Post,-14.153696,33.575306,28560,93749
MG201272,Damu,South West Zone,NA,Health Centre,-14.5880382,34.8985585,6563,28414
NS301274,Phokera,South East Zone,NA,Health Centre,-16.62831,35.15663,15131,49095
DE031275,Tanyaze,Centrals West Zone,NA,Clinic,-14.30778,34.08123,33782,119624
RU141276,Phuno,North Zone,NA,Health Post,-11.027859,34.074571,4022,10120
MU211277,Phwazi,South West Zone,NA,Clinic,-16.01792,35.68294,24122,91427
RU141278,Pwezi Clinic,North Zone,NA,Clinic,-10.88762,34.04446,11089,32194
BT241279,Evangelical,South East Zone,NA,Clinic,-15.89,35.07,64175,429134
CR261281,PIM,South East Zone,NA,Health Centre,-15.7530736,35.1922365,41704,163499
ZA231282,Pirimiti,South West Zone,NA,Health Centre,-15.48302,35.45048,29311,123455
MC011283,Pitala,Centrals West Zone,NA,Clinic,-13.549752,33.025904,14161,60571
ZA231284,Police,South West Zone,NA,Hospital,-15.39112,35.32685,128985,203501
BT241285,Portland Cement Clinic,South East Zone,NA,Clinic,-15.79,35.03,356108,913896
SA091286,Pothawira,Central East Zone,NA,Health Centre,-13.787595,34.485217,61940,124723
NK101287,praise,Central East Zone,NA,Clinic,-13.126145,34.323687,19347,45185
BT241288,KwaMnthali,South East Zone,NA,Clinic,-15.43446578,35.31996884,88849,223117
MG201289,Precious Dental and Medical centre,South West Zone,NA,Clinic,-14.48,35.26,80841,131886
BT241290,PACE CLINIC,South East Zone,NA,Clinic,-15.67511836,35.02571499,48984,267019
TH311291,Puteni,South East Zone,NA,Health Post,-16.043512,34.952745,25711,117977
BT241292,PVHO Private Clinic,South East Zone,NA,Clinic,-15.78605,35.01818,389830,883590
BT241293,Queen Elizabeth Central Hospital,South East Zone,NA,Central Hospital,-15.80214,35.021,373982,900671
MZ161294,Rafiki,North Zone,NA,Clinic,-11.894184600000001,33.5843197,39543,65075
KB051295,Raha,North Zone,NA,Clinic,-11.61228,34.26874,28978,60187
MZ161296,Raiply,North Zone,NA,Dispensary,-11.91644,33.75598,5902,16856
BT241297,Rapha Pvt Clinic,South East Zone,NA,Clinic,-15.79,35.08,252991,832531
LL041298,Reserve Bank of Malawi,Centrals West Zone,NA,Dispensary,-13.96335,33.78926,353528,1231423
ZA231299,Rhema,South West Zone,NA,Clinic,-15.398069,35.324604,126480,206685
KB051300,Ruarwe dispensary,North Zone,NA,Dispensary,-11.11377,34.23093,3042,6776
RU141301,Banja La Mtsogolo,North Zone,NA,Clinic,-11.02279,33.85523,26398,60212
RU141302,Rumphi,North Zone,NA,District Hospital,-11.01993,33.85422,26416,59581
MU211303,Ruo,South West Zone,NA,Clinic,-16.08964,35.66507,27638,93415
ZA231305,Sadzi,South West Zone,NA,Health Centre,-15.40882,35.31969,111094,211549
MU211306,Albino,South West Zone,NA,Clinic,-16.07894,35.73156,32978,63167
BT241307,DREAM Saint Egidio,South East Zone,NA,Clinic,-15.8366432,34.99651928,211323,700800
MU211308,Salamba,South West Zone,NA,Health Post,-16.1079577,35.4626325,27070,118866
SA091309,Admarc,Central East Zone,NA,Dispensary,-13.78623,34.46243,70112,125309
SA091310,SASO,Central East Zone,NA,Dispensary,-13.77165,34.44055,69396,127024
SA091311,BLM,Central East Zone,NA,Clinic,-13.77042,34.43792,69120,126914
SA091312,District hospital,Central East Zone,NA,District Hospital,-13.76214,34.42199,57501,121986
TH311313,Samu,South East Zone,NA,Health Centre,-16.13981,35.09852,38086,151571
NT081314,Sambakusi,Central East Zone,NA,Health Post,-13.349658,33.983158,9570,56308
TH311315,sambankhanga health centre,South East Zone,NA,Clinic,-15.981874,35.225924,50197,180478
TH311316,sandama,South East Zone,NA,Clinic,-16.207048,35.295703,16767,77278
KA151317,Sangiro,North Zone,NA,Health Centre,-10.51609,34.21346,15091,47816
NS301319,Sankhulani,South East Zone,NA,Health Centre,-16.456861,35.258889,4596,27460
KU071320,Santhe,Central East Zone,NA,Health Centre,-13.46712,33.39378,16626,54048
CK271321,Saopa,South East Zone,NA,Clinic,-16.485763,34.820457,15748,66966
TH311322,Satemwa Dispensary,South East Zone,NA,Health Centre,-16.07641,35.07692,38239,146158
MU211323,Sayama,South West Zone,NA,Clinic,-16.07107,35.5471,41220,138154
BT241325,Semema,South East Zone,NA,Clinic,-15.73135,35.05798,208249,609384
LL041326,Victory Medical Clinic,Centrals West Zone,NA,Clinic,-13.77251,33.81345,52162,134509
NT121327,Senzani,Centrals West Zone,NA,Health Centre,-15.07865,34.85783,9466,39560
NT121329,Sharpe Valley Health Centre,Centrals West Zone,NA,Health Centre,-14.61103,34.7369,20544,60410
BT241330,Shifa Private Hospital,South East Zone,NA,Clinic,-15.78715,35.01045,405610,864800
KA151331,Silo,North Zone,NA,Health Post,-9.938145,33.823415,12868,59050
KU071332,Simlemba Health Centre,Central East Zone,NA,Health Centre,-12.74081,33.6764,11477,39779
MG201333,Sinyala,South West Zone,NA,Clinic,-14.5837511,35.5764571,26203,66883
MG201334,Chigweche,South West Zone,NA,Health Centre,-14.3852808,35.5355813,26654,83344
BT241335,Magita Private Clinic,South East Zone,NA,Clinic,-15.79,35.03,356108,913896
BT241336,Soche Clinic,South East Zone,NA,Health Centre,-15.85726,35.02761,191209,591854
BT241337,Soche SDA Clinic,South East Zone,NA,Unclassified,-15.80918,35.01977,325897,887691
BT241339,Society Medical Clinic,South East Zone,NA,Clinic,-15.725756,35.058386,149428,588442
CP061340,Near Sokola Primary school,North Zone,NA,Health Post,-9.722825,33.583947,3988,15903
NT121341,Salomon clinic,Centrals West Zone,NA,Dispensary,-14.70821,34.87077,14594,61673
MG201342,Somba,South West Zone,NA,Health Centre,-14.64701,35.53803,22040,82069
NS301343,Sorgin,South East Zone,NA,Health Centre,-16.54278,35.01159,27525,61041
BT241344,Miracle Private Clinic,South East Zone,NA,Clinic,-15.72562,35.05823,148983,588308
MZ161345,SOS,North Zone,NA,Clinic,-11.47174,34.00439,170130,226427
LL041346,SOS,Centrals West Zone,NA,Clinic,-14.01976,33.79275,573548,989650
BT241347,South Lunzu,South East Zone,NA,Health Centre,-15.72678,35.05471,177343,597910
MZ161348,Sobo,North Zone,NA,Dispensary,-11.41853,34.00645,158265,230977
NT121349,Mikoke,Centrals West Zone,NA,Hospital,-14.99902,34.82815,15295,58841
LL041350,SSH,Centrals West Zone,NA,Dispensary,-13.97345,33.77328,403554,1220729
KA151351,St. Anne's,North Zone,NA,Clinic,-10.4130292,34.2111016,22147,52289
LK181355,St. Marys,North Zone,NA,Health Centre,-12.0293441,34.62425,102,102
CK271356,Montfort,South East Zone,NA,Hospital,-16.25716,34.86831,36316,66549
BT241357,St Vincent,South East Zone,NA,Health Centre,-15.91421,34.94984,31288,119608
KU071358,St. Andrews,Central East Zone,NA,Hospital,-13.03263,33.67114,12117,39577
KA151359,Vinthukutu,North Zone,NA,Health Centre,-10.41184,34.21188,21525,51689
NK101360,St. Annies,Central East Zone,NA,Hospital,-12.92747,34.29554,39617,67519
KU071361,St. Faith Anglican Clinic,Central East Zone,NA,Health Centre,-12.92886,33.7952,15261,57040
LL041362,Namitondo,Centrals West Zone,NA,Hospital,-13.98418,33.35128,31028,114160
TH311363,St. Hellena Oakley (Ntambanyama),South East Zone,NA,Dispensary,-16.32104,35.20741,42011,112728
MZ161364,St. John of God,North Zone,NA,Hospital,-11.45571,34.01381,187354,227186
MZ161366,St. Johns,North Zone,NA,Hospital,-11.45161,34.02806,180840,224027
MG201367,St. Johns Nutrition Centre,South West Zone,NA,Clinic,-14.54678,35.17842,18835,51848
MC011368,Ludzi community hospital,Centrals West Zone,NA,Hospital,-13.75862,32.99271,21786,86963
CR261369,Nguludi,South East Zone,NA,Hospital,-15.80173,35.16825,47660,286657
LL041370,St. Louis,Centrals West Zone,NA,Dispensary,-13.93157,33.76995,368049,914667
ZA231371,Malosa,South West Zone,NA,Hospital,-15.20914,35.35291,23686,75861
MU211372,St.Mamwene,South West Zone,NA,Clinic,-15.91661,35.35795,32207,136997
KU071373,St. Mark Private,Central East Zone,NA,Clinic,-13.04312,33.48049,73564,115431
MG201374,St. Martins Mission Hospital,South West Zone,NA,Hospital,-14.3478865,35.294217,22964,46502
DA021375,Diocese,Central East Zone,NA,Health Centre,-13.7252,34.03707,21998,76614
MC011376,St. Michaels community,Centrals West Zone,NA,Hospital,-13.88998,33.07557,22430,96899
RU141377,St. Patricks,North Zone,NA,Health Centre,-11.02297,33.87319,26163,60900
ZA231378,State house,South West Zone,NA,Clinic,-15.38153,35.31027,104718,195685
KB051380,Stevata Private Clinic,North Zone,NA,Clinic,-11.607064,34.298432,23492,53472
CK271381,Sucoma Clinic Illovo (Armumend,South East Zone,NA,Clinic,-16.40314,34.8832,24287,75052
CK271382,Illove factory,South East Zone,NA,Clinic,-16.25773,34.89181,40740,65885
CK271383,Kalulu,South East Zone,NA,Clinic,-16.24144,34.91164,17322,69804
CK271384,Lengwe,South East Zone,NA,Clinic,-16.20038,34.7997,7423,46864
CK271385,Mangulenje,South East Zone,NA,Clinic,-16.22227,34.8544,13869,68915
CK271386,Mkombezi,South East Zone,NA,Clinic,-16.27633,34.88054,41414,70021
CK271387,Mwanza Clinic,South East Zone,NA,Clinic,-16.1894,34.88065,8673,68063
PH221388,Sukasanje,South West Zone,NA,Health Centre,-15.93052,35.765755,19536,44845
BT241389,Sunganis Medical Centre,South East Zone,NA,Clinic,-15.72832,35.01953,205410,602867
BT241391,Sunny Side B,South East Zone,NA,Clinic,-15.80025,34.9964,306525,806509
LL041392,Tachila,Centrals West Zone,NA,Clinic,-14.033349,33.809026,513867,890157
BT241393,Tadala Private Clinic,South East Zone,NA,Clinic,-15.83304,35.0852,219120,678462
RU141395,Tcharo,North Zone,NA,Health Centre,-10.96193,34.22225,1834,4581
NE291396,Tedzani,South East Zone,NA,Dispensary,-15.3947344,34.653817,14103,39961
MC011397,Tembwe,Centrals West Zone,NA,Health Centre,-13.90113,33.06226,21730,91118
MZ161398,Temwa,North Zone,NA,Clinic,-11.9020422,33.7688572,7032,16397
NS301399,Mpatsa,South East Zone,NA,Health Centre,-16.73308,35.27015,17713,36400
CK271400,Thabwani,South East Zone,NA,Clinic,-16.033598,34.914286,16146,99322
MW281401,Thambani,South East Zone,NA,Health Centre,-15.72609,34.39953,16925,45839
MC011402,Thandizo private clinic,Centrals West Zone,NA,Clinic,-13.7929621,32.8897913,34331,64166
BT241403,Thandizo Clinic,South East Zone,NA,Clinic,-15.74337,35.01677,330943,687653
SA091404,Thavite,Central East Zone,NA,Health Centre,-13.498,34.26122,20112,62575
RU141405,Thazima,North Zone,NA,Health Post,-10.8298,33.592408,3537,22826
LL041406,The Clinic,Centrals West Zone,NA,Dispensary,-13.98495,33.76415,450948,1187277
LL041407,Dr. Humera A,Centrals West Zone,NA,Dispensary,-13.98495,33.76415,450948,1187277
BT241409,Thejopal Rotta. S,South East Zone,NA,Clinic,-15.78392,35.00238,399213,819922
TH311410,Thekerani Rural Hospital,South East Zone,NA,Hospital,-16.32104,35.20741,42011,112728
MU211411,Thembe Health Centre,South West Zone,NA,Dispensary,-16.06936,35.63033,36022,119352
CK271412,Thendo,South East Zone,NA,Clinic,-16.670226,34.879987,850,4959
CK271413,Therere,South East Zone,NA,Health Post,-16.36776,34.682238,10688,18982
CP061414,Therere,North Zone,NA,Health Post,-10.417667,33.663209,4485,15647
TH311415,Thomas Health Centre,South East Zone,NA,Health Centre,-16.02878,34.97881,38166,129449
ZA231416,Thondwe,South West Zone,NA,Dispensary,-15.48458,35.23696,31157,114234
ZA231417,Katolika,South West Zone,NA,Health Centre,-15.49429,35.21861,30548,109815
DA021418,Thonje,Central East Zone,NA,Health Centre,-13.72624,34.23725,16436,52309
MU211419,Thornwood,South West Zone,NA,Clinic,-16.06936,35.63033,36022,119352
KB051420,Thoto,North Zone,NA,Dispensary,-11.45315,34.27732,6057,14104
TH311423,Thukuta Improved Health post,South East Zone,NA,Health Post,-16.394465,35.263278,13091,53004
CR261424,Thumbwe,South East Zone,NA,Health Centre,-15.76823,35.24849,37346,145673
MZ161425,Thunduwike,North Zone,NA,Health Centre,-11.17665,33.57636,5450,15856
TH311426,Thunga,South East Zone,NA,Health Centre,-16.00096,35.06532,41375,163745
KU071427,Thupa,Central East Zone,NA,Health Centre,-12.682667,33.393528,10549,48940
TH311428,Thyolo Hospital,South East Zone,NA,Health Post,-16.06937,35.14806,34466,128593
TH311429,Thyolo Private Clinic,South East Zone,NA,Clinic,-16.07,35.14,34490,128794
NS301431,Tikondane,South East Zone,NA,Health Centre,-16.58035,35.10953,25460,59975
BT241432,Tilinanu,South East Zone,NA,Clinic,-15.77382,35.03262,354807,887010
KA151433,Tilola,North Zone,NA,Health Post,-10.329445,34.175349,8724,37163
KA151434,Timunyazye,North Zone,NA,Clinic,-10.21191,34.08743,10987,31913
KU071435,Titani,Central East Zone,NA,Clinic,-12.98491,33.69437,10911,39583
MW281436,Tiyende Private Clinic,South East Zone,NA,Clinic,-15.59467,34.51102,44374,81823
DE031437,Maganga,Centrals West Zone,NA,Clinic,-14.29613,34.16295,24501,81593
DA021439,TIWOOS,Central East Zone,NA,Clinic,-13.70579,33.60186,34864,122227
NS301440,Trinity,South East Zone,NA,Hospital,-16.41919,35.17154,24434,70086
BT241441,Tirzah,South East Zone,NA,Clinic,-15.81,35.06,350824,888399
BT241442,Trumate,South East Zone,NA,Clinic,-15.791433,35.084593,230329,811886
BT241443,Truzag Clinic,South East Zone,NA,Clinic,-15.81196,35.05753,350513,887224
NT121444,Tsangano,Centrals West Zone,NA,Health Centre,-15.174010000000001,34.61117,13762,34838
DE031445,Tsoyo,Centrals West Zone,NA,Clinic,-14.08098,34.16138,29544,115045
KB051446,Tukombo,North Zone,NA,Dispensary,-11.6080859,34.3012409,22874,52964
MW281448,Tulonkhondo Health Centre,South East Zone,NA,Health Centre,-15.7496,34.52277,14870,43837
RU141449,Twisile,North Zone,NA,Clinic,-10.9776,33.74598,19279,47007
NK101450,Ukasi,Central East Zone,NA,Clinic,-12.52926,34.16337,14753,47889
LL041451,Ukwe,Centrals West Zone,NA,Health Centre,-13.82586,33.60129,26873,108972
BT241452,Ulemu,South East Zone,NA,Clinic,-15.77529,35.00207,377753,789382
KA151453,Uliwa,North Zone,NA,Health Post,-10.454047,34.207592,28225,59271
BK171454,ulongwe health centre,South West Zone,NA,Health Centre,-14.86247,35.17734,32377,80099
MG201455,Umodzi,South West Zone,NA,Clinic,-14.47692,35.2643,79666,133463
KU071457,Umoyo Private clinic,Central East Zone,NA,Clinic,-13.039873,33.481274,73190,114900
MC191458,Umoyo,South West Zone,NA,Clinic,-14.99987,35.49031,30391,96451
BT241460,Umunthu Foundation private Clinic,South East Zone,NA,Clinic,-15.84,35.1,167305,567730
CK271461,Umuoneke,South East Zone,NA,Clinic,-16.062656,34.819652,35000,83699
MZ161462,Ungweru,North Zone,NA,Clinic,-11.8951925,33.5919896,38903,63212
BT241463,Ungweru,South East Zone,NA,Clinic,-15.75,35,301927,691939
KB051466,Usisya health centre,North Zone,NA,Health Centre,-11.2394,34.20941,8714,13188
BK171467,Utale 1,South West Zone,NA,Health Centre,-15.17774,35.06424,12665,40151
BK171468,Utale 2,South West Zone,NA,Health Centre,-15.16981,35.07239,12240,39978
KU071469,Mphatso zathu,Central East Zone,NA,Clinic,-13.0675,33.48297,69333,116197
MZ161470,Vibangalala,North Zone,NA,Dispensary,-12.23433,33.48619,10478,44040
KA151471,Vilaule,North Zone,NA,Health Post,-9.944731,33.773907,4263,18147
BT241474,Viyuyi Mathews M. Yankho Priv,South East Zone,NA,Clinic,-15.74251,35.0776,184005,607200
MZ161476,Vitumbiko,North Zone,NA,Clinic,-11.46986,34.06929,26820,200613
KB051477,Vizara,North Zone,NA,Dispensary,-11.66656,34.26115,14585,65844
MZ161478,WAFC,North Zone,NA,Clinic,-12.35458,33.55284,16986,41121
MC011480,Waliranji 2,Centrals West Zone,NA,Clinic,-13.97113,33.272523,28512,86529
PH221481,Waruma,South West Zone,NA,Health Post,-15.77083,35.550567,35330,128244
ZA231483,We care,South West Zone,NA,Clinic,-15.37806,35.36123,103138,213593
BT241484,Wehmat,South East Zone,NA,Clinic,-15.8,35.01,369749,873435
CP061485,Wenya,North Zone,NA,Health Centre,-10.11286,33.56344,6116,12427
LL041486,Westclif,Centrals West Zone,NA,Clinic,-14.00768,33.81013,607263,982481
MZ161487,Wezi,North Zone,NA,Hospital,-11.4659514,34.0133805,181267,225564
BT241488,White Dove,South East Zone,NA,Clinic,-15.767186,34.999598,343434,763101
KA151489,Wililo,North Zone,NA,Health Centre,-9.89312,33.61404,2333,4968
KU071490,Wimbe,Central East Zone,NA,Health Centre,-12.99126,33.68694,11975,38372
RU141491,Wongani,North Zone,NA,Clinic,-11.02379,33.85419,26484,60356
NK101492,World Medical Fund,Central East Zone,NA,Clinic,-12.91536,34.28338,42221,69737
KA151493,Escom,North Zone,NA,Clinic,-10.44389,34.08461,4209,20970
NK101494,Yamikani,Central East Zone,NA,Clinic,-12.927064,34.290048,41127,68818
