facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
1835,Namatindi Rural Health Centre,Western,Kalabo,Health Centre,-14.44888262,22.76034052,478,1531
1815,Kaluwe Rural Health Centre,Western,Sikongo,Health Centre,-14.501655,22.134218,521,1864
2564,Mankhaka  Health Post,Eastern,Lundazi,Health Post,-12.28888333,33.17441667,35746,65754
4084,Chisu Health Post,Western,Mwandi,Health Post,-17.264517,24.383903,248,934
4157,Chienge District Hospital,Luapula,Chienge,1st Level Hospital,-8.65494,29.16818,11722,25350
1337,Nanzhila Rural Health Centre,Southern,Itezhi-Tezhi,Health Centre,-16.095959,26.08017,408,1749
3467,Lealui Rural Health Centre,Western,Mongu,Health Centre,-15.23853,23.024347,1842,9311
3662,Zubeda Clinic,Lusaka,Kafue,Diagnostic centre,-15.7726,28.18208,41094,64974
1830,Katondo Urban Health Centre,Central,Kabwe,Health Centre,-14.45656559,28.471535,88514,175419
2503,Mutanda Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.422681,26.220345,1365,5378
3283,Hamatuba Health Post,Southern,Gwembe,Health Post,-16.77294134,28.06408955,415,2133
3237,Lumbe Nanyenzu Health Post,Western,Senanga,Health Post,-16.105277,23.298611,13107,21070
1901,Kawaza Rural Health Post,Eastern,Katete,Health Post,-14.256272,32.164201,8283,30653
2817,Katuta Rural Health Centre,Luapula,Mwense,Health Centre,-10.7849,28.5906,498,2051
3240,Choma Health Post,Muchinga,Mafinga,Health Post,-10.3632,33.40582,2554,9267
4020,Mpidi Health Centre,North-Western,Zambezi,Health Centre,-14.159019734304,23.316753999023,1054,5157
4126,Chingola Surgery Limited,Copperbelt,Chingola,General clinic,-12.32313,25.520052,456,2156
1772,Makia Health Post,Western,Sikongo,Health Post,-14.700629,22.368515,416,1546
1805,Lutwi Health Post,Western,Kalabo,Health Post,-14.54194624,22.27855835,296,1199
4225,Multi Care Hospital,Lusaka,Lusaka,1st Level Hospital,-15.4436461,28.315525,507302,1858566
3668,First Fruits Health Centre,Lusaka,Lusaka,General clinic,-15.4556412,28.2919459,574763,1751855
3658,Village of Hope Health Center,Lusaka,Chongwe,General clinic,-15.3149,28.68143,18427,32856
2509,Shilenda Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.392532,25.767549,590,3126
1664,Limulunga Stage II Rural Health Centre,Western,Limulunga,Health Centre,-15.13463,23.14575,13713,26621
2629,Kamitonte Rural Health Centre,North-Western,Solwezi,Health Centre,-12.002304,26.415867,5051,24252
1097,Situlu Health Post,Western,Mwandi,Health Post,-17.276812,25.017909,226,1149
3981,Lubilo Health Post,North-Western,Mufumbwe,Health Post,-13.184307,24.907225,652,2584
2004,Bwanunkha Rural Health Centre,Eastern,Chadiza,Health Centre,-13.934065,32.576443,5601,19040
2566,Shimulala Health Post,Copperbelt,Chingola,Health Post,-12.494461896503,27.810874970703,35657,165508
2403,Tinna Medical Centre,Copperbelt,Kitwe,Health Centre,-12.79542,28.20821,249474,523729
2904,Mushika Health Post,Northern,Lunte,Health Post,-9.960946,30.747583,4980,17192
2557,Konkola Health Post,Copperbelt,Chililabombwe,Health Post,-12.29901243,27.75720412,21062,49362
2893,Kawama Rural Health Centre,Luapula,Mwense,Health Centre,-10.084,28.63336,7564,19623
3481,Lubwa Rural Health Centre,Muchinga,Chinsali,Health Centre,-10.591334,32.006834,5589,25794
2280,Misaka Health Post,Copperbelt,Luanshya,Health Post,-13.029763,28.453016,25008,61404
3092,Fikombo Health Post,Luapula,Chembe,Health Post,-11.911045667437,28.645105057526,4662,21439
3605,Chembe Rural Health Centre,Luapula,Chembe,Health Centre,-11.967709543184,28.745475279713,18373,33827
1281,Hamapande Rural Health Centre,Southern,Monze,Health Centre,-16.30163888,27.12485061,1115,4365
3530,Mayanga Health Post,Northern,Mbala,Health Post,-8.786396,31.390706,7214,43299
4226,City Dental Clinic,Lusaka,Lusaka,General clinic,-15.4067,28.29598,743764,2505271
4317,WHB Medical Centre,Lusaka,Lusaka,General clinic,-15.392212,28.308881,748639,2433967
1817,Kafulamase Health Post,Central,Kabwe,Health Post,-14.484307,28.512841,12590,108132
1447,Lui River Rural Health Centre,Western,Senanga,Health Centre,-15.7598,23.5246,347,1761
3578,Kamisamba Health Post,North-Western,Kabompo,Health Post,-13.989471,23.617306,1060,4766
3148,Miteta Health Post,Copperbelt,Chililabombwe,Health Post,-12.389875,27.763988,5702,63241
1311,Silowana Rural Health Centre,Western,Sioma,Health Centre,-16.195841,23.159877,3326,10880
3865,Twingi Health Post,Luapula,Samfya,Health Post,-11.7484399,29.5073267,1610,6306
1469,Kaanzwa Rural Health centre,Southern,Itezhi-Tezhi,Health Centre,-15.656098,26.107979,1631,5549
3492,Kampinda Rural Health Centre,Northern,Nsama,Health Centre,-8.766667,29.766667,1016,3061
1720,Mwenyi Health Post,Western,Sikongo,Health Post,-14.944999,22.569107,1528,4830
2218,Chondwe Health Post,Copperbelt,Masaiti,Health Post,-13.3096,28.760481,2802,13026
2724,Ndoba Rural Health Center,Luapula,Mansa,Health Centre,-11.2667,29.5236,4360,14205
2896,Kampamba Health Post,Northern,Mungwi,Health Post,-10.022273,31.925295,2469,7503
3635,Mukangala Health Centre,North-Western,Ikelenge,Health Centre,-11.4287,24.3314,1488,4075
3815,Mwaiseni Urban Health Center,Copperbelt,Kitwe,Health Centre,-12.82212,28.24862,205783,504929
3917,Rufunsa Rural Health Center,Lusaka,Rufunsa,Health Centre,-15.3459,29.23904,636,2339
1840,Pollen Urban Health Centre,Central,Kabwe,Health Centre,-14.4412,28.4628,119112,179317
3055,Puta Rural Health Centre,Luapula,Chienge,Health Centre,-8.68798,29.14746,11171,23801
2561,Muchinshi Rural Health Centre,Copperbelt,Chingola,Health Centre,-12.493740468216,27.542937245117,2260,7051
2116,Mfulabunga Rural Health Centre,Copperbelt,Mpongwe,Health Centre,-13.495047,28.032383,4144,17110
3962,Kimikanga Rural Health Center,North-Western,Kalumbila,Health Centre,-12.690429,26.039575,637,2369
2273,Chawama Health Post,Copperbelt,Luanshya,Health Post,-13.048616,28.415878,16910,80323
1737,Mwanawina Rural Health Centre,Western,Limulunga,Health Centre,-14.863283,23.176759,459,2084
4065,Nyambi 2 Rural Health Centre,Western,Luampa,Health Centre,-15.54,24.7282,486,1718
1752,Luoke West Rural Health Centre,Western,Sikongo,Health Centre,-14.800023,22.453162,902,2664
1810,Nyaala Health Post,Western,Mitete,Health Post,-14.526549,23.085825,583,2349
3389,Kamwanya Health Post,Muchinga,Mpika,Health Post,-11.822758,31.466343,42037,73979
1616,Kabeleka Health Post,Lusaka,Chongwe,Health Post,-15.2329,28.3318,4010,70446
3604,Kasomalwela Rural Health Centre,Luapula,Chembe,Health Centre,-11.933406361839,28.917021281242,3597,11421
1823,Chinambi Rural Health Centre,Eastern,Nyimba,Health Centre,-14.4688603,30.6703981,823,2831
1277,Sitoti Rural Health Centre,Western,Sioma,Health Centre,-16.315384,23.269387,6818,22166
2103,Mnoro Rural Health Centre,Eastern,Chipangali,Health Centre,-13.52566768,32.64685486,9801,49472
3929,Movu Health Post,Muchinga,Nakonde,Health Post,-9.28448,32.55526,1905,7994
4188,Chilwa Health Post,Copperbelt,Lufwanyama,Health Post,-13.292242,27.793354,593,2662
3099,KCM Nkana Clinic,Copperbelt,Kitwe,Health Centre,-12.830468,28.210147,212399,536274
3614,Sichilima Health Post,Eastern,Lusangazi,Health Post,-14.075221,31.431835,8179,22813
1596,Human Service Trust Hospice,Lusaka,Chilanga,Health Post,-15.271542,28.111248,3250,15575
1515,Mabua Health Post,Western,Sikongo,Health Post,-15.424428,22.319421,711,2357
2551,Ipafu Rural Health Centre,Copperbelt,Chingola,Health Centre,-12.310501,27.410431,815,3071
3598,Kalasakando Health Post,Luapula,Chembe,Health Post,-11.81806,29.594564,2784,9536
1032,Siawaza Health Post,Southern,Sinazongwe,Health Post,-17.724263,26.939946,3094,9742
3968,Mumbezhi Zambia National Service Rural Health Centre,North-Western,Kalumbila,Health Centre,-13.96572,23.705749,696,3550
4281,Marie Stopes Family Health Centre,Lusaka,Lusaka,General clinic,-15.412045,28.352424,405081,1646067
2543,Lumwana East Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.322024,25.656354,1364,5199
2249,Section 23 Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.104369,28.325151,19918,55681
1365,Mainza Health Post,Southern,Mazabuka,Health Post,-16.002554,27.607172,7089,16042
4053,Katunda Rural Health Centre,Western,Luampa,Health Centre,-14.8326,24.1803,649,2765
1741,Simaa Health Post,Western,Limulunga,Health Post,-14.853566,23.621625,437,1905
2308,Ndola Girls Health Post,Copperbelt,Ndola,Health Post,-12.973875,28.517707,14036,120607
2662,Kapata Rural Health Center,Luapula,Samfya,Health Centre,-11.6757,29.7068,1508,5600
3425,Nakonde Hospital Affiliated Health Center,Muchinga,Nakonde,Health Centre,-9.35125,32.704282,20453,103164
3464,Kalela health post,Muchinga,Chinsali,Health Post,-9.905446,32.261227,714,2972
2925,Sampa Health Post,Northern,Mungwi,Health Post,-9.797837,31.726568,1990,6785
3100,Chinan Urban Health Centre,Copperbelt,Ndola,Health Centre,-12.968815,28.64669,185591,464824
2145,Mbenjele Health Post,Eastern,Chipangali,Health Post,-13.36671009,32.48235969,2101,8661
1719,N'uma Health Post,Western,Kalabo,Health Post,-14.95324712,22.81407513,533,2175
3596,Ndakala Health Post,Northern,Mungwi,Health Post,-9.674444,31.875321,1711,5842
1704,Kalabo District Hospital,Western,Kalabo,1st Level Hospital,-14.99331544,22.68077004,3047,6975
2302,Masala Main Urban Health Centre,Copperbelt,Ndola,Health Centre,-12.990383,28.639,213245,468326
1194,Lyabangu Health Post,Western,Sioma,Health Post,-16.639403,23.247001,408,1477
4356,Wellspring Specialty Clinic,Lusaka,Lusaka,General clinic,-15.388164,28.318405,694596,2299571
3574,Tuyu Rural Health Center,Central,Luano,Health Centre,-14.329855,29.228526,381,1793
2241,Kamirenda Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.12319,28.430482,56768,107933
4227,Clear Vision Clinic,Lusaka,Lusaka,General clinic,-15.4393,28.36059,285623,1226673
3895,Makeni Villa Health Post,Lusaka,Lusaka,Health Post,-15.4441389,28.2267026,454197,1523802
1735,Nyengo Rural Health Centre,Western,Sikongo,Health Centre,-14.873811,22.193084,686,2736
3559,Maveve Health Post,North-Western,Kabompo,Health Post,-13.989471,23.617306,1060,4766
2696,Samfya District Hospital,Luapula,Samfya,1st Level Hospital,-11.3688,29.5537,10537,25110
3359,Salamo Heath Post,Muchinga,Lavushi Manda,Health Post,-11.59557,30.223647,492,1946
2237,Chaisa Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.127906,28.363955,26565,101688
1601,Mphuka Rural Health Centre,Lusaka,Luangwa,Health Centre,-15.264482,30.215528,995,3200
3394,Mwika Rural Health Centre,Muchinga,Shiwang'andu,Health Centre,-10.524981,31.719197,2668,8182
1136,Rural Resettlement Health Post,Southern,Kalomo,Health Post,-16.99009971,26.27798385,1236,5367
3581,Nansenga Health Centre,Southern,Itezhi-Tezhi,Health Centre,-15.10242757581,27.13793625,6682,25519
4373,Mtizwa Rural Health Post,Eastern,Chipata,Health Post,-13.770822,32.505402,5710,26368
4185,Chimoto Health Post,Copperbelt,Lufwanyama,Health Post,-12.915085,27.934615,2234,10802
2385,Mpelembe Secondary School Health post,Copperbelt,Kitwe,Health Post,-12.8198,28.25225,198091,500262
1627,Namundale Health Post,Western,Kalabo,Health Post,-15.21169303,22.75079838,5089,13960
2377,Kalulushi General Hospital,Copperbelt,Kalulushi,2nd Level Hospital,-12.833538,28.100348,39015,128716
1784,Katoya Health Post,Western,Kaoma,Health Post,-14.639665,25.018912,575,2238
1903,Lunyati Rural Health Centre,Western,Kaoma,Health Centre,-14.246854,24.903537,1133,4435
2818,Kanyelele Rural Health Centre,Eastern,Chama,Health Centre,-10.7675,33.4677,2693,6517
1491,Mukukutu Health Post,Western,Nalolo,Health Post,-15.5004,23.21983,2692,12326
3602,Chipete Rural Health Centre,Luapula,Chembe,Health Centre,-11.84541,28.5007,3425,10783
1856,Natuseko Urban Health Centre,Central,Kabwe,Health Centre,-14.4049,28.4602,91316,178416
4318,Zatulate Health Centre,Lusaka,Lusaka,Health Centre,-15.3896056,28.334156,584704,2062234
3928,Mipulya Health Post,Muchinga,Nakonde,Health Post,-9.185051,32.413733,2620,11780
1941,Chilenga Health Post,Eastern,Chadiza,Health Post,-14.117011,32.368438,5650,27560
2290,Masala New Urban Health Centre,Copperbelt,Ndola,Health Centre,-13.002217,28.6377,206131,454589
3398,Mukwikile Health Post,Muchinga,Shiwang'andu,Health Post,-11.348453,31.772355,1106,3568
4078,Nangweshi Rural Health Centre,Western,Sioma,Health Centre,-16.3841,23.3173,8190,22199
2944,Makasa Rural Health Centre,Northern,Mungwi,Health Centre,-9.674432,31.875198,1711,5841
1850,Mukobeko Township Urban Health Centre,Central,Kabwe,Health Centre,-14.4212,28.4095,70152,172321
2712,Mibenge Rural Health Center,Luapula,Mansa,Health Centre,-11.3015,29.4032,7750,26672
4184,Chisanina Health Post,Copperbelt,Lufwanyama,Health Post,-13.073116,27.755142,509,2120
3593,Chilombwa Health Post,Northern,Mungwi,Health Post,-10.447249,31.526644,539,2530
2774,Lubwe Hospital Affiliated Health Centre,Luapula,Chifunabuli,Health Centre,-11.118781,29.646143,4376,10781
2278,Kaloko Urban Health Centre,Copperbelt,Ndola,Health Centre,-13.036583,28.634983,151084,360399
3051,Kalembwe Rural Health Centre,Luapula,Chienge,Health Centre,-8.78253,29.11778,7518,20596
1657,Lulan'unyi Health Post,Western,Sikongo,Health Post,-15.152138,22.302706,555,2482
3149,Katonte Health Post,Copperbelt,Masaiti,Health Post,-13.473684,28.979948,1681,6548
2840,Chinsali District Hospital,Muchinga,Chinsali,1st Level Hospital,-10.560953,32.071436,18935,30415
1768,Mimpongo Health Post,Western,Nkeyema,Health Post,-14.714879,25.102358,735,3190
2226,Thomson District Hospital,Copperbelt,Luanshya,1st Level Hospital,-13.139583,28.430339,62753,102235
1793,Lombe Lombe Health Post,Western,Nkeyema,Health Post,-14.59685,25.416719,350,1264
1278,Konkola Rural Health Centre,Southern,Mazabuka,Health Centre,-16.308933,28.020512,1700,6744
3122,Kafinda Health Post,Central,Chitambo,Health Post,-12.60823,30.392827,1189,3625
4359,Prime Dental and Aesthetics Clinic,Lusaka,Lusaka,General clinic,-15.5156339,28.2704524,291818,892248
4425,Mum's Care Hospital - Woodlands,Lusaka,Lusaka,1st Level Hospital,-15.443912,28.3455577,351597,1422143
4163,Milulu Health Post,Luapula,Milenge,Health Post,-12.15,29.4486,2154,7227
1560,Mandombe Rural Health Centre,Lusaka,Luangwa,Health Centre,-15.345801,30.222895,495,2431
1242,Chikuni Mission Hospital,Southern,Monze,1st Level Hospital,-16.42944092,27.54549047,4854,19095
2260,Diambombola Rural Health Centre,North-Western,Manyinga,Health Centre,-13.07722,24.09764,1124,3658
3933,Chingoyo Health Post,Northern,Kaputa,Health Post,-8.496858,30.030606,1426,5991
2348,Chavuma Urban Health Centre,Copperbelt,Kitwe,Health Centre,-12.883983,28.316967000000002,54806,185302
3070,Lambwe Chikwama Health Post,Luapula,Chienge,Health Post,-8.428,29.37938,3026,7772
1893,Kapirimphika Health Post,Eastern,Chadiza,Health Post,-14.276922,32.415922,2840,11279
2505,Mwase Lundazi   Rural Health Centre,Eastern,Lundazi,Health Centre,-12.41912,33.21541,5716,27100
4057,Mbale Health Post,Western,Luampa,Health Post,-14.7202,24.3604,598,2782
4070,Lutembwe Health Post,Western,Mitete,Health Post,-13.976463,22.631351,334,1223
3411,Chozi Rural Health Centre,Muchinga,Nakonde,Health Centre,-9.328949,32.315999,3345,11829
4062,Namando Health Post,Western,Luampa,Health Post,-15.2018,24.6382,414,1679
4044,Nyachikayi Health Post,North-Western,Zambezi,Health Post,-14.401235716673,27.2697721875,345,1367
1722,Liundu Health Post,Western,Sikongo,Health Post,-14.941342,22.173109,739,3573
1861,Lishuwa Rural Health Centre,Western,Lukulu,Health Centre,-14.390859,23.502512,649,2504
3405,Nabwalya Rural Health Centre,Muchinga,Mpika,Health Centre,-12.4179,31.9736,66,270
1913,Sinda Rural Health Centre,Eastern,Sinda,Health Centre,-14.21665,31.764611,36255,63414
4360,Elite Dental Clinic - Cosmopolitan,Lusaka,Lusaka,Dental clinic,-15.38548,28.313505,750402,2327683
4229,Comfort Hospital,Lusaka,Lusaka,1st Level Hospital,-15.4034,28.30141,734512,2507814
3437,Nzoche Health Post,Muchinga,Isoka,Health Post,-9.7423,33.209,2556,7022
2971,John Chivuta Health Post,Northern,Senga Hill,Health Post,-9.526221,31.583799,675,2939
2761,Mundubi Rural Health Centre,Luapula,Chifunabuli,Health Centre,-11.17525,29.573962,3499,14036
1466,Shimabala Health Post,Lusaka,Kafue,Health Post,-15.67292,28.2395,7284,34889
1695,Libonda Rural Health Centre,Western,Kalabo,Health Centre,-15.008999,22.949631,430,1956
2352,Chikumbi Rural Health Center,Copperbelt,Masaiti,Health Centre,-12.871667,28.653083,21230,152318
3410,Ntantumbila Rural Health Center,Muchinga,Nakonde,Health Centre,-9.205351,32.283502,2881,9763
4112,Kafubu Block Health Post,Copperbelt,Ndola,Health Post,-13.124087,28.569221,9118,39674
3165,Mlera Rural Health Centre,Eastern,Sinda,Health Centre,-14.348157,31.524362,6726,20225
1341,Mambolomoka Rural Health Centre,Western,Shang'ombo,Health Centre,-16.0871,22.133593,392,1604
2812,Sitwe Rural Health Centre,Eastern,Chama,Health Centre,-10.83238658,33.18878132,889,3043
1459,Lueti Rural Health Centre,Western,Sikongo,Health Centre,-15.706304,22.389053,781,2329
2470,Nyangwe Rural Health Centre,Eastern,Lundazi,Health Centre,-12.550379,33.213321,4474,14101
1150,Nantale Health Post,Southern,Kalomo,Health Post,-16.87991477,26.60601399,1422,5764
3342,Mulanshi Rural Health Centre,Northern,Kasama,Health Centre,-9.91294,30.70296,4494,15517
3233,Namakando Health Post,Western,Mitete,Health Post,-14.577061,22.974975,565,2141
1482,Chisankane Rural Health Centre,Lusaka,Kafue,Health Centre,-15.562,28.3696,3231,84352
1167,Mulobezi Rural Health Centre,Western,Mulobezi,Health Centre,-16.7721,25.1695,919,2786
2550,Nchanga I Urban Health Centre,Copperbelt,Chingola,Health Centre,-12.311452,27.520467,696,3348
1917,Chanida Rural Health Centre,Eastern,Chadiza,Health Centre,-14.212848,32.298308,8741,31009
4280,Lusaka Dental Surgery,Lusaka,Lusaka,Dental clinic,-15.4034772,28.3014156,734032,2507692
3417,Chitamba Health Post,Muchinga,Nakonde,Health Post,-9.366261,32.610019,2936,14228
2691,Kasoma Bangweulu Health Post,Luapula,Samfya,Health Post,-11.3888,29.56828,9280,23357
2124,Nguvu Rural Health Centre,North-Western,Chavuma,Health Centre,-13.446612,22.048861,498,1317
3597,Kundamfumu Rural Health Center,Luapula,Chembe,Health Centre,-11.545767066775,28.754106470203,8952,30171
2512,Kakumba  Health Post,Eastern,Lundazi,Health Post,-12.39112,33.15667,8046,33961
3606,Chibale Health Post,Eastern,Lusangazi,Health Post,-14.019142,31.459822,7271,28639
2545,Chimfunshi Rural Health Centre,Copperbelt,Chililabombwe,Health Centre,-12.31723,27.633513,2275,7567
1628,Lwahumba Health Post,Western,Sikongo,Health Post,-15.210539,22.374851,532,2104
3025,Chisanzu Health Post,Northern,Senga Hill,Health Post,-9.122323,31.80387,3258,11744
3455,Nyalugwe Rural Health Centre,Eastern,Nyimba,Health Centre,-14.73961316,30.36518191,511,2061
1568,Sikushi Health Post,Western,Sikongo,Health Post,-15.327339,22.418099,522,2261
3738,Shamputa Health post,Central,Kapiri-Mposhi,Health Post,-14.046943,27.873249,1069,3917
3298,Tug-Argan Urban Health Centre,Copperbelt,Ndola,Health Centre,-13.08660333,28.75756667,15998,75481
2732,Mbabala Rural Health Centre,Luapula,Chifunabuli,Health Centre,-11.222423,29.802072,1911,2497
2393,Chembe Health Post,Copperbelt,Kalulushi,Health Post,-12.80393733,27.98731333,5730,21118
4017,Chinyingi Rural Health Centre,North-Western,Zambezi,Health Centre,-13.63378160234,23.60033859375,275,1199
1421,Kaabo Rural Health Post,Southern,Chikankata,Health Post,-15.8323106,28.106273,1820,24011
2250,Kambowa Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.10365,28.800733,7901,29600
4362,Mwembeshi Secondary Health Post,Lusaka,Chilanga,Health Post,-15.417577,28.107404,23909,89106
4283,Medaid Health Care Limited,Lusaka,Lusaka,General clinic,-15.420393938787,28.3244596875,514544,2106650
2673,Njipi Rural Health Center,Luapula,Samfya,Health Centre,-11.5254,29.7173,1324,7171
3314,Mulumbi Rural Health Center,Luapula,Milenge,Health Centre,-11.55589,29.16306,898,4688
3812,Miseshi Urban Health Center,Copperbelt,Kitwe,Health Centre,-12.47896,28.11456,1785,11658
1819,Mulalila Health Post,Western,Kaoma,Health Post,-14.479259,24.984521,745,2509
2591,Prisons Urban Health Centre,North-Western,Solwezi,Health Centre,-12.185296,26.3942587,52651,94419
2065,Magwero Rural Health Centre,Eastern,Chipata,Health Centre,-13.6554,32.7752,7325,28226
3921,Aluni Health Post,Muchinga,Kanchibiya,Health Post,-11.805999273585,31.203564301758,915,3496
4043,Matondo Health Post,North-Western,Zambezi,Health Post,-13.505625868406,23.2268034375,1212,5256
1562,Salunda Health Post,Western,Kalabo,Health Post,-15.34196949,22.74350872,1335,7327
1674,Chitope Rural Health Centre,Lusaka,Luangwa,Health Centre,-15.111326,30.13461,1072,4877
2525,Lubengele Urban Health Centre,Copperbelt,Chililabombwe,Health Centre,-12.357133,27.817592,50207,92404
1906,Chitakata A Health Post,Central,Kabwe,Health Post,-14.243184,28.418062,1615,7668
1526,Sihole Rural Health Centre,Western,Kalabo,Health Centre,-15.40170859,22.83036807,3436,9956
1232,Sikumbi Rural Health Centre,Western,Senanga,Health Centre,-16.4695,23.4567,2782,10468
3424,Nakonde District Hospital,Muchinga,Nakonde,1st Level Hospital,-9.35125,32.704282,20453,103164
1347,Hachipilika Rural Health Center,Southern,Chirundu,Health Centre,-16.069315,28.492496,1866,5584
2205,Fiwale Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.205167,28.71715,2607,12763
3214,Masuba Health Post,Northern,Kasama,Health Post,-9.852227,31.068797,3555,18121
3458,Bwalya Mponda Rural Health Center,Luapula,Lunga,Health Centre,-11.544752,30.324691,547,2078
3587,Kaundula Rural Health Center,Central,Luano,Health Centre,-14.1931,29.661169,209,1112
3554,Mapapa Rural Health Post,Central,Luano,Health Post,-13.625659,29.382485,15196,26468
3619,Namakombwe Health Post,Western,Mulobezi,Health Post,-16.5339,25.0135,313,1405
2613,Musele Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.142564,25.393266,1106,3566
1644,Kasenga Health Post,Lusaka,Chongwe,Health Post,-15.1829,28.4853,2513,10604
3441,Mulonga health post,Muchinga,Kanchibiya,Health Post,-11.411281,30.572668,1127,4620
1003,Mulauli Health Post,Western,Mulobezi,Health Post,-16.949374,25.15954,333,1443
2219,Franco Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.162467,28.465088,30003,90441
1490,Ndoka Health Post,Western,Kalabo,Health Post,-15.50481478,22.91307248,3044,9189
1377,Kapululira Rural Health Centre,Southern,Chirundu,Health Centre,-15.9677,28.8348,4413,20491
3510,Nomai Health Post,Western,Mongu,Health Post,-15.346614,23.242219,2435,12407
2707,Chinkobo Health Post,Muchinga,Kanchibiya,Health Post,-11.336733,30.672204,667,4039
2614,Muzabula Health Post,North-Western,Solwezi,Health Post,-12.1320823,26.3668127,22919,101758
2372,Wusakile Mine Hospital,Copperbelt,Kitwe,2nd Level Hospital,-12.84321,28.21255,194721,510448
4284,Muyombe District Hospital,Muchinga,Mafinga,1st Level Hospital,-10.5844,33.46676,4688,12059
1418,Luubwe Rural Health Centre,Southern,Itezhi-Tezhi,Health Centre,-15.835857,26.283417,1809,5618
2358,Chamboli J Clinic (Mopani),Copperbelt,Kitwe,Health Centre,-12.85885,28.22517,180409,461459
2671,Chipako Rural Health Center,Luapula,Samfya,Health Centre,-11.5425,29.6722,1573,6631
3670,Good News Clinic,Northern,Mpulungu,Health Post,-8.75985,31.113575,11460,18616
3726,Chishinka Health centre,Central,Kapiri-Mposhi,Health Centre,-14.311952,29.083352,1818,5445
3777,Upper Lusemfwa  Health Post,Central,Mkushi,Health Post,-13.475264,29.449102,1128,4606
1449,Nitrogen Chemicals of Zambia,Lusaka,Kafue,Diagnostic centre,-15.744565,28.164204,39275,59883
3731,Kaswende Health post,Central,Kapiri-Mposhi,Health Post,-14.436011,27.996126,1360,5072
4231,Victoria Hospital,Lusaka,Lusaka,1st Level Hospital,-15.386152,28.322457,671900,2227432
3376,Milima Rural Health Centre,Northern,Kasama,Health Centre,-9.91287,31.22953,28042,56720
1009,Victoria Falls Urban Health Centre,Southern,Livingstone,Health Centre,-17.9303,25.87018,12978,89148
1363,Hakunkula Rural Health Centre,Southern,Monze,Health Centre,-16.01934393,27.56220784,4282,14321
1457,Lukolongo Health Post,Lusaka,Kafue,Health Post,-15.718205,28.255011,6369,40633
2983,Katutwa Health Post,Northern,Mporokoso,Health Post,-9.4420166,30.4071496,859,3079
3299,Kapesa Health post,Luapula,Mwansabombwe,Health Post,-10.047333,28.75903,4200,21188
3436,Lualizi Health Post,Muchinga,Isoka,Health Post,-10.26774,32.75785,1873,6125
3801,Lubansa Health Post,Copperbelt,Chililabombwe,Health Post,-12.340515,27.915224,6336,57397
2228,Roan Antelope Referral Hospital,Copperbelt,Luanshya,2nd Level Hospital,-13.13633,28.387226,50509,103925
2435,Misenga Health Post,Copperbelt,Kalulushi,Health Post,-12.71512323,27.98809198,3131,24305
2356,Kamano Health Post,North-Western,Kalumbila,Health Post,-12.865283,26.039372,613,2195
3232,Lubelele Health Post,Western,Mitete,Health Post,-14.308569,22.966572,368,1540
3263,Ukumwi B Rural Health Centre,Eastern,Lusangazi,Health Centre,-13.05139,31.04741,489,1870
3650,Neelkante Health Post,Copperbelt,Masaiti,General clinic,-12.975397,28.726488,45845,242809
3775,Tazara Rural Health Post,Central,Mkushi,Health Post,-13.6366777,29.403148,15155,26709
4021,Mukandankunda Health Centre,North-Western,Zambezi,Health Centre,-13.975188865815,25.40209640625,325,1261
2685,Kabinga Rural Health Centre,Muchinga,Kanchibiya,Health Centre,-11.443168,30.616589,768,3400
2876,Kalikeka Health Post,Northern,Mungwi,Health Post,-10.217307,31.842331,945,3531
3383,Tazara Health Post,Muchinga,Mpika,Health Post,-13.63699,29.403656,15131,26704
1520,State House Clinic,Lusaka,Lusaka,Health Centre,-15.41596,28.31568,576709,2309382
4653,Gilbert Mukobola Rural Health Post,Copperbelt,Lufwanyama,Health Post,-13.423,27.4518,181,830
1250,Mbeta Health Post,Western,Sioma,Health Post,-16.391579,23.37139,4568,16569
1215,State Ranch Health Post,Western,Shang'ombo,Health Post,-16.5318,22.455048,407,1678
3117,Ntapwila Health Post,Central,Chibombo,Health Post,-15.192444,28.157168,2774,16926
2392,Matebo B Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.808358,25.798164,472,1621
2667,Mapoma Rural Health Centre,Muchinga,Kanchibiya,Health Centre,-11.622334,30.602419,1123,3994
4102,Makeni Rural Health Post,Central,Chisamba,Health Post,-14.832308,28.445034,1087,4941
3213,Muchenja Health Post,Northern,Kaputa,Health Post,-8.376042,29.895897,5056,13348
3439,Msima Health Post,Eastern,Nyimba,Health Post,-14.6387787,30.9463517,1591,6642
1514,Malata Health Post,Lusaka,Lusaka,Health Post,-15.424572,28.356458,347189,1457526
