facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
1081817,Blambamichael Health Post,Amhara Region,Wolkait Tegedi Setiti Humera,Basic Health Post,13.7411644,37.324414,17131,43918
1081818,Blambaqrishi Health Post,Amhara Region,Wolkait Tegedi Setiti Humera,Basic Health Post,13.74114,37.3244017,17137,43919
1089941,Blatena Pediatric Specialty Clinic,Addis Ababa City Administration,Nifas Silk Lafto Sub City,Pediatric clinic,8.9505854,38.718081,495997,1940640
1072964,Blayneh Medium Clinic,Amhara Region,West Gojam Zone,Medium Clinic,10.4380292,37.1529218,5385,28130
1035259,Blen Drug Shop,Central Ethiopia Region,Gurage Zone,Drug Store,8.2898232000000025,37.7827135,76210,133554
1029310,Blen Drug Store,Addis Ababa City Administration,Kolfe Sub city,Drug Store,9.0334022,38.7122837,1390098,2740573
1086558,Blen Drug Store,South Ethiopia Region,Sodo Twon,Drug Store,6.7250903,37.5575753,54918,136984
1082187,Blene Medium Clinic,Central Ethiopia Region,East Gurage Zone,Medium Clinic,8.2170361,38.6123867,10254,45731
1038771,Blen medium clinic,Oromia Region,Holeta Town,Medium Clinic,9.0600743,38.4940181,71893,146271
1073712,Blen Pharmacy,Amhara Region,Gondar Town Administration,pharmacy,12.6122554,37.4496304,234956,338065
1086466,Blen Pharmacy,Tigray Region,Mekelle Zone,pharmacy,13.5082912,39.4672879,115787,355469
1069219,Blen Primary Clinic,Central Ethiopia Region,Kembata Zone,Primary Clinic,7.2083043,37.6305658,68878,257289
1074621,Blen Primary Clinic,Amhara Region,Waghimera Zone,Primary Clinic,12.4585092,39.1556208,7358,25586
1029569,Bless Medium Dental Clinic,Addis Ababa City Administration,Yeka Sub City,Dental Medium Clinic,9.0269244,38.7832818,1042678,2830530
1082702,Blete Drug Stor,Amhara Region,Awi Zone,Drug Store,11.5665715,36.4888903,8467,19105
1029275,Bloom Drug Store,Addis Ababa City Administration,Nifas Silk Lafto Sub City,Drug Store,8.9606231,38.7680964,578676,2296313
1062869,Bloom Specialty Clinic,Addis Ababa City Administration,Lemi kura Sub city,Pediatric clinic,9.0100981,38.8623098,340793,887586
1064686,Blue Dent Dental Speciality clinic,Oromia Region,Adama Town,Dental Speciality Clinic,8.5391535,39.2576721,379901,460530
1029523,Blue Nile pharmacy,Addis Ababa City Administration,Nifas Silk Lafto Sub City,pharmacy,8.9492104,38.7321989,530932,1993318
1033800,Blue Nile Primary Clinic,Oromia Region,Bishoftu Town,Institution Based Primary Clinic,8.7427172,38.9617451,168416,289249
1005644,Blue Nile Primary Clinic,Benishangul-Gumuz Region,Assosa Zone,Primary Clinic,10.4417354,34.8508954,1068,4578
1028731,Blue Sky Dental Specialty Clinic,Addis Ababa City Administration,Nifas Silk Lafto Sub City,Dental Speciality Clinic,8.9319019,38.7428269,373938,1469300
1084686,Blue Sky Pharmacy,Addis Ababa City Administration,Kolfe Sub city,pharmacy,9.0039035,38.6892233,769243,2593526
1029302,Bluets Ophtalmology Speciality Clinic,Addis Ababa City Administration,Arada Sub City,Ophthalmology clinic,9.0336541,38.7614084,1468376,2920755
1038710,BMET Primary Clinic,Oromia Region,Sheger City,Institution Based Primary Clinic,8.8868045,38.5664268,39115,152096
1038051,BM Medium Clinic,Oromia Region,Adama Town,Medium Clinic,8.5399663,39.2563926,377793,460566
1029379,B.M.S Pharmacy,Addis Ababa City Administration,Lideta Sub City,pharmacy,8.9823185,38.7331527,1041387,2852664
1058333,BMY Basic Diagnostic Imaging,Addis Ababa City Administration,Arada Sub City,Basic Diagnostic Imaging,9.0483845,38.7423081,1441444,2735186
1062925,BMY Speciality Clinic,Addis Ababa City Administration,Arada Sub City,Gastroenterology clinic,9.0483681,38.7422617,1441752,2735267
1077747,Bniyam Drug Store,Amhara Region,North Wollo Zone,Drug Store,11.5433601,39.6226448,39451,93154
1005645,Boa Badagalo Health Center,Sidama Region,Central Sidama Zone,Health Center,6.6875329,38.4615236,42173,317689
1015031,Boa Bodagelo Health Post,Sidama Region,Central Sidama Zone,Basic Health Post,6.68419,38.4572767,42680,328907
1015032,Bobaa Health Post,Oromia Region,East Borena Zone,Basic Health Post,5.1912965,39.6164886,3862,11924
1030921,Boba Bela Health Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1862544,35.8529124,21291,79241
1035935,Boba Gecha Health Center,South West Ethiopia Region,Kaffa Zone,Health Center,7.0960043,36.1230805,6498,37006
1035949,BobaGecha H/Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1340486,36.1848579,19027,45160
1079244,Boba Gecha Town Health Postff,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.150479,36.1944015,18462,49962
1031017,Boba Gota Health Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1946704,35.8053068,15510,82604
1036681,Boba Health post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.0209534,36.4492462,9597,39190
1031015,Boba Kech Health post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1705129,35.8142274,25435,73704
1030927,Boba Kocha Health Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1603505,35.8351896,26171,70026
1035947,Boba Melliyo H/Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1316959,36.1852014,18986,44722
1015040,Boba Roge . Health Post,Oromia Region,Jimma Zone,Basic Health Post,7.5554501,36.7464021,35099,156892
1030954,Boba Wediti Health Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.1673234,35.7884207,24518,73849
1015043,Bobea Uke Health Post,Oromia Region,Guji Zone,Basic Health Post,5.7661632,38.6701356,8366,50155
1059852,Bobe Liban Health Center,Oromia Region,North Shewa Zone,Health Center,9.8916468,38.1844443,10848,40522
1059874,Bobe Liben Health Post,Oromia Region,North Shewa Zone,Basic Health Post,9.8937765,38.1858715,11069,40671
1034580,Bobicho Health Center,Central Ethiopia Region,Hadiya Zone,Health Center,7.569939,37.8492363,128968,269009
1035715,Bobicho Health Post,Central Ethiopia Region,Hadiya Zone,Basic Health Post,7.5788913,37.8381279,114890,270863
1085425,Bobicho Primary Clinic,Central Ethiopia Region,Hadiya Zone,Primary Clinic,7.5729616,37.8358371,118479,268436
1046181,Bobi Sheri Health post,South West Ethiopia Region,Dawro Zone,Comprehensive Health Post,7.1048881,37.0938186,20428,134234
1005649,Bobiya Health Center,Oromia Region,Bale Zone,Health Center,6.5632472,39.9906176,5371,20401
1015048,Bobiya Health Post,Oromia Region,Bale Zone,Basic Health Post,6.563728,39.9968924,5540,20542
1064952,Bobocho Health Post,Oromia Region,Buno Bedele Zone,Basic Health Post,8.2227258,36.5417348,7054,45044
1065268,Bobose Shekaba Health Post,Benishangul-Gumuz Region,Mao Komo Special Woreda,Basic Health Post,9.4509979,34.3356797,3813,13345
1015053,Bochesa Health Post,Oromia Region,West Guji Zone,Basic Health Post,6.1826509,38.1372339,34101,194743
1015054,Bochesa Health Post,Oromia Region,Batu Town,Basic Health Post,7.890838,38.742426,52230,150752
1005650,Bochessa Health Center,Sidama Region,Central Sidama Zone,Health Center,6.5965924,38.7427766,49790,221341
1015058,Bochessa Health Post,Sidama Region,Southern Zone,Basic Health Post,6.4605152,38.5133259,65101,186122
1015056,Bochessa Health Post,Sidama Region,Central Sidama Zone,Basic Health Post,6.6029454,38.7472393,47263,215492
1064266,Bocho Health Post,Oromia Region,Ilu Aba Bora Zone,Basic Health Post,8.455427800000002,35.8422023,22840,51384
