facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
pUeR6j03GhJ,Alop HC II,Acholi,Agago District,HC II,2.668848,33.4502,3724,17876
FvewOonC8lS,Adilang HC III,Acholi,Agago District,HC III,2.741335,33.475305,8224,23098
G51dLKvQTxh,David Fagerlee's  Medical Centre,Acholi,Agago District,HC II,2.743743,33.477844,8068,23068
RHk4V3ZlFbx,Lukole HC III,Acholi,Agago District,HC III,2.835436,33.338962,9083,31890
wLkwoyLOOZe,Acuru HC II,Acholi,Agago District,HC II,2.925697,33.192796,2559,13389
cPeDqm6vYHn,Obolokome (Lira) HC II,Acholi,Agago District,HC II,2.820513,33.193728,6424,30007
QaoM6583QZW,Otumpili HC II,Acholi,Agago District,HC II,2.825156,33.388625,4953,24829
aKoVWgIufTx,Acholpii HC III,Acholi,Agago District,HC III,2.731935,33.050428,5701,21657
WgXtPbUAyJD,Geregere HC II,Acholi,Agago District,HC II,2.769527,33.234658,11372,44660
y8q1syPdfdK,Kalongo Ambrosoli Memorial Hospital,Acholi,Agago District,General Hospital,3.04341,33.37204,19804,40260
eVHfL3dqKR5,Onudapet HC II,Acholi,Agago District,HC II,2.640292,33.405462,4010,16657
xErihzThO6h,Kotomor HC III,Acholi,Agago District,HC III,2.643039,33.348372,6203,23564
s21e0ARLfsE,Odokomit HC II,Acholi,Agago District,HC II,2.639486,33.273415,9136,29298
TTIgbcijnJz,Kuywee HC II,Acholi,Agago District,HC II,3.057506,33.302483,3860,27641
IOuCAfFo6J4,Toroma HC II,Acholi,Agago District,HC II,3.091677,33.27052,3694,15688
RM8vegpr7j7,Paimol HC III,Acholi,Agago District,HC III,3.123609,33.432854,9071,27934
gEJIdy608EI,Lamiyo HC III,Acholi,Agago District,HC III,2.807232,33.055155,4195,28129
fIGI5AZsJHF,Kwonkic HC II,Acholi,Agago District,HC II,2.811759,33.111148,6875,34159
h0zUXZyCyJL,Ligiligi HC II,Acholi,Agago District,HC II,2.750191,33.427424,7783,23971
CYCMFtMgnfI,Orina HC II,Acholi,Agago District,HC II,2.712824,33.423227,6801,24423
DjuTQL7H5ck,Amyel HC II,Acholi,Agago District,HC II,2.940914,33.470324,7405,20435
pBrduMkhHQy,Lira Kaket HC II,Acholi,Agago District,HC II,2.982532,33.462597,6939,23554
ifSPcuzT8Iw,Ogwang Kamolo HC II,Acholi,Agago District,HC II,2.939501,33.441621,6614,22371
ajeoW3M1Tvm,Ongalo HC II,Acholi,Agago District,HC II,2.987945,33.434993,6461,36824
a9ZI6jNBqXx,Lira Kato HC III,Acholi,Agago District,HC III,2.868972,33.487996,4897,16053
aGfndLfPcOz,Abilonino HC II,Acholi,Agago District,HC II,2.879034,33.438764,4127,19632
aNM5X9P50rl,Lira Palwo HC III,Acholi,Agago District,HC III,2.786579,33.160548,9711,30094
ldVk8civU6m,St. Janani HC II,Acholi,Agago District,HC II,2.782428,33.166426,9858,30622
o919aB1NWyq,Lanyirinyiri HC II,Acholi,Agago District,HC II,2.749782,33.184894,9771,33279
FHLViw9IqR6,Lapirin HC III,Acholi,Agago District,HC III,2.860853,33.276642,5794,22815
zfMY9GBN26I,Olung HC II,Acholi,Agago District,HC II,2.922139,33.366326,5029,18904
gvwYnobdOdM,Layita HC II,Acholi,Agago District,HC III,3.271141,33.415952,4097,13304
p1eA0ghuSyR,Omiya Pacwa HC II,Acholi,Agago District,HC II,3.193472,33.44343,6316,18225
GzIVh9blxSN,Omot HC II,Acholi,Agago District,HC III,2.692556,33.209908,7703,31639
ASNnd0et215,Kokil HC II,Acholi,Agago District,HC II,3.061405,33.423601,14820,41994
err2diilQ8C,Pakor HC II,Acholi,Agago District,HC II,3.088585,33.374828,7779,39124
w9mcV8YwoKa,Pacer HC II,Acholi,Agago District,HC III,2.983858,33.331009,5566,29280
mErpRZrtmz8,Kabala HC II,Acholi,Agago District,HC II,2.984033,33.369986,7466,35015
oUcwyNtRzrb,Patongo HC IV,Acholi,Agago District,HC IV,2.760376,33.311819,19611,44281
fN5JzGLE8gv,Okwadoko HC II,Acholi,Agago District,HC II,3.156584,33.169552,7723,23292
qOIHRAbHyeu,Wol HC III,Acholi,Agago District,HC III,3.12226,33.22395,7315,19157
LPjcTTbfcGL,Okungedi HC II,Acholi,Amuru District,HC II,2.877835,31.939399,5090,26287
aFgrVHVDqoZ,Amuru Lacor HC III,Acholi,Amuru District,HC III,2.811959,31.93769,13957,32862
Tvayfd3cIU2,Labongogali HC III,Acholi,Amuru District,HC III,2.81497,32.018286,6078,29217
OJYXXSC87rV,Oberabic HC II,Acholi,Amuru District,HC II,2.914859,31.966638,3390,15146
UJ0t5BYVpBM,Amuru HC II,Acholi,Amuru District,HC II,2.819629,31.923052,14737,33125
rnSuCabTqe3,Otwee HC III,Acholi,Amuru District,HC III,2.805735,31.859404,9617,29537
VdSMFKnHeyT,Mother Health International,Acholi,Amuru District,HC II,3.2837,32.119426,8273,17291
kJ8CMUMloVu,Okidi HC II,Acholi,Amuru District,HC II,3.266826,32.22376,1498,9012
awjedeMiWo3,Pacilo HC II,Acholi,Amuru District,HC II,3.321137,32.10615,4137,15109
r6JsqcaIqQh,Sacred Heart HC II (Atiak Subcounty),Acholi,Amuru District,HC II,3.2837,32.119426,8273,17291
i5CDWEBfo9n,Atiak HC IV,Acholi,Amuru District,HC IV,3.255633,32.120378,9148,18085
N00TPmBoIls,Bibia HC III,Acholi,Amuru District,HC III,3.472603,32.06728,5572,15842
mYGNn9Bx0OH,Parabongo HC II,Acholi,Amuru District,HC II,2.906365,32.152688,10618,42706
Y1aTreUsUZn,Otici HC II,Acholi,Amuru District,HC II,2.953022,32.012936,3199,15113
l25J2D2A6R3,Guruguru HC II,Acholi,Amuru District,HC II,2.910468,32.078893,5823,30219
vnIPfEUR8ce,Olwal HC III,Acholi,Amuru District,HC III,2.837736,32.07898,8901,31031
XdXAfIaLuld,Awer HC II,Acholi,Amuru District,HC II,2.839922,32.175022,20579,57856
jWmjHpZqNtY,Kaladima HC III,Acholi,Amuru District,HC III,2.82238,32.139215,15118,50571
AJxamlmKn2x,Keyo HC II,Acholi,Amuru District,HC II,2.811973,32.188865,24120,91016
UZYxp87I4oX,Keyo Medical Centre HC II,Acholi,Amuru District,HC II,2.810001,32.189007,24138,92276
M5YKLYHpU1v,Mutema HC II,Acholi,Amuru District,HC II,2.881456,31.872985,4094,23975
llrIsQDjqka,Omee I HC II,Acholi,Amuru District,HC II,2.852568,31.770991,3140,14077
TjOqyM8ZMii,Palukere HC II,Acholi,Amuru District,HC II,3.16532,32.159401,3874,14588
mNeUlm3SpRz,Pawel HC III,Acholi,Amuru District,HC III,3.09435,32.157624,5108,24285
VomjjgKAFjr,Apaa HC II,Acholi,Amuru District,HC II,2.97363,31.715275,1401,6142
UDIcZADBS92,Bira HC II,Acholi,Amuru District,HC II,3.064758,32.108274,6787,37584
a2a7qNyJg9j,Otong HC II,Acholi,Amuru District,HC II,3.017417,32.195858,10961,43800
am0vQYNJohR,Jengari HC II,Acholi,Amuru District,HC II,2.946616,32.138015,13964,49062
C8i6PL7Rmim,Odokonyero HC II,Acholi,Amuru District,HC II,2.97245,32.106046,15963,47582
goyzaXgJl7C,Pabo Medical and Maternity Clinic,Acholi,Amuru District,Clinic,3.000579,32.137072,26651,48114
rYNfPnt4Wko,Pabbo (Govt) HC III,Acholi,Amuru District,HC III,2.999294,32.141495,26705,48305
FNTxj1oKTQd,Lacor-Pabbo HC III,Acholi,Amuru District,HC III,3.008099,32.144627,26741,47465
a4QeS81YJ8z,Olinga HC II,Acholi,Amuru District,HC II,3.059338,32.032157,3255,16433
a5pTJ9dZfZV,Pogo HC III,Acholi,Amuru District,HC II,3.203807,32.045818,2777,13774
JIhuoOFwtAr,Light Rays Uganda HC II,Acholi,Gulu City,HC II,2.770688,32.248454,86443,260230
aRBRoPNJuhf,Marie Stopes Uganda Gulu HC II,Acholi,Gulu City,HC II,2.774532,32.297878,194697,261152
F2C1BkGVMSW,Oitino HC II,Acholi,Gulu City,HC II,2.80716,32.235277,37381,233269
jysVbegOvJ8,Pikwo Medical Centre Clinic,Acholi,Gulu City,Clinic,2.776228,32.290047,196942,261751
aPsvoBYxsDS,St. Mary's  Hospital Lacor,Acholi,Gulu City,General Hospital,2.765965,32.252295,97360,260238
aoBupw5zrMP,Comboni Samaritans HC II,Acholi,Gulu City,HC II,2.759193,32.29009,188554,261072
PDrCI0KZp8c,St. Monica HC II,Acholi,Gulu City,HC II,2.769779,32.289016,196408,262140
LPJ8Gxge7ig,St. Philip HC II,Acholi,Gulu City,HC II,2.764646,32.274944,181015,262783
asZMKtqcAd9,Victory Medical Centre Clinic (Laroo) HC II,Acholi,Gulu City,Clinic,2.770455,32.29714,194589,261484
gNOc58wzKHx,Child Care Community Centre,Acholi,Gulu City,HC II,2.819564,32.290396,68328,250386
RsY5tCgiuHp,Gulu Independent Hospital,Acholi,Gulu City,General Hospital,2.776519,32.290091,196848,261717
x1UaYpPwx6c,Gulu Military Hospital,Acholi,Gulu City,General Hospital,2.779875,32.280798,188353,263050
i7JbInoEb2D,Gulu Prison HC III,Acholi,Gulu City,HC III,2.770191,32.292896,196116,261791
S0RHvHct4uS,International Medical Centre Clinic,Acholi,Gulu City,Clinic,2.777002,32.294284,196169,261165
jnS54maqjwy,Kony-Kwo Clinic,Acholi,Gulu City,Clinic,2.765609,32.248846,85387,259235
n8DIemz1Xoh,Layibi Techo HC III,Acholi,Gulu City,HC III,2.745584,32.292266,161281,256067
aKP6B0Z5nbZ,Bardege HC III,Acholi,Gulu City,HC III,2.794789,32.293181,163926,258186
YLwAhOTWHrQ,Alokolum HC II,Acholi,Gulu City,HC II,2.755539,32.227290000000004,42091,235783
UpumtCGZcN0,Glanhor Clinic,Acholi,Gulu City,Clinic,2.754792,32.302596,175710,259479
LIuykl04kI9,Good Hope Medical Centre (Gulu) Clinic,Acholi,Gulu City,Clinic,2.769862,32.296484,194878,261547
kG0Pg9QsbJM,St. Nektarios Orthodox HC III,Acholi,Gulu City,HC III,2.837696,32.318789,24352,195352
rigBgTrixkr,Unyama HC II,Acholi,Gulu City,HC II,2.796725,32.348527,56860,234752
atGRMXTBJaA,TASO Gulu Special Clinic,Acholi,Gulu City,Clinic,2.776794,32.299329,192894,260720
b2LlvIFGc5U,AAR Gulu Clinic,Acholi,Gulu City,Clinic,2.772942,32.298497,194037,261249
CkUZza1MI3Y,Agonga Karine Community HC II,Acholi,Gulu City,HC II,2.819524,32.2905,68501,250389
aE0Yzd3YZQ9,Aywee HC III,Acholi,Gulu City,HC III,2.757654,32.316856,166636,258187
pXRws5D6wrR,Community Clinic,Acholi,Gulu City,Clinic,2.770935,32.298653,193456,261367
aLYCBzAcgPU,Fitzmann Medical and Dental Clinic,Acholi,Gulu City,Clinic,2.771777,32.300983,191644,261199
DgcoJ3W21vA,Flama Uganda HC II,Acholi,Gulu City,HC II,2.774748,32.299626,193237,260993
afGTmR6EesS,Gulu Police HC III,Acholi,Gulu City,HC III,2.771163,32.302495,190103,261199
QDc7Wijvfca,Gulu Regional Referral Hospital,Acholi,Gulu City,RRH,2.777541,32.298886,192960,260641
GDyo7zIJZ29,Gulu University HC II,Acholi,Gulu City,HC II,2.787377,32.316154,166645,256561
qZUu0ylcHTa,Gulu Youth Centre HC II,Acholi,Gulu City,HC II,2.782387,32.300399,188867,259599
huR6kAEICw4,Karin Medical Centre HC III,Acholi,Gulu City,HC III,2.816177,32.33498,46051,230068
FvZUwmuSrzB,Lapeta HC II,Acholi,Gulu City,HC II,2.825758,32.325185,38885,224624
elqHQKpMveQ,Laroo HC III,Acholi,Gulu City,HC III,2.785601,32.324877,155311,255047
pD07V67nAEZ,Mary Queen Of Peace HC III,Acholi,Gulu City,HC III,2.792912,32.366022,24786,214370
Vc52QmdPT1X,Mola Medical Centre Clinic,Acholi,Gulu City,Clinic,2.773002,32.300118,192661,261139
y6obJSQlHLE,Musgrave HC II,Acholi,Gulu City,HC II,2.766426,32.344621,107323,245513
CM43BBuBghi,Pece Awel HC III,Acholi,Gulu City,HC III,2.770335,32.310045,182689,260913
MRK5dHBnvSw,Pece Prisons HC II,Acholi,Gulu City,HC II,2.776443,32.317663,174964,259201
DCyQXcoWZw7,Pilwak Clinic (Pece) HC II,Acholi,Gulu City,Clinic,2.765195,32.29946,190188,261396
o3GWM4VVhQy,Reproductive Health Uganda (Gulu) HC II,Acholi,Gulu City,HC II,2.775286,32.302782,190385,260750
XpSHs0t1rtF,St. Mauritz HC III,Acholi,Gulu City,HC III,2.800341,32.302196,143724,254688
Z1dfGmIoSeF,Awach HC IV,Acholi,Gulu District,HC IV,2.967422,32.40162,12764,32054
F6wXWJHDAlo,Gwengdiya HC II,Acholi,Gulu District,HC II,2.9316,32.336749,6674,36136
WKobZy8pNwR,Punena HC II,Acholi,Gulu District,HC II,2.877292,32.286114,9426,58615
KBjtlZguP00,Coope HC II,Acholi,Gulu District,HC II,2.858875,32.278128,13929,107019
dIbIL5tIcDi,Lukodi HC II,Acholi,Gulu District,HC II,2.913809,32.299451,7569,30731
UH56sJpuPoN,Rwotobilo HC II,Acholi,Gulu District,HC II,2.899117,32.226768,6218,41197
ZEEW8QXy1sS,Omel HC III,Acholi,Gulu District,HC III,2.876609,32.582281,2824,13211
PQ5WTEpxw8U,Lugore Prisons HC II,Acholi,Gulu District,HC II,3.049712,32.343156,6524,24337
Gzcd4Zsd8iB,Lugore HC II,Acholi,Gulu District,HC II,3.047497,32.353593,5987,25238
UgqKAVxjbex,Pugwinyi HC II,Acholi,Gulu District,HC II,2.957975,32.207429,6016,46141
WleyUUQfJK6,Pabwo HC III,Acholi,Gulu District,HC III,2.844617,32.216728,16050,89096
gtVTKwveKEE,Paibona HC II,Acholi,Gulu District,HC II,3.018144,32.453271,3723,18823
apGje3lIGEP,Cwero HC III,Acholi,Gulu District,HC III,2.922571,32.514097,5384,20567
RefkDqDX6jq,Gracius Clinic and Maternity Home,Acholi,Gulu District,Clinic,2.924162,32.518822,5176,19862
cStwSlODOpK,Kal Alii HC II,Acholi,Gulu District,HC II,2.897302,32.454584,10036,32437
qb4Et8MqIZt,Paicho Medical Centre,Acholi,Gulu District,Clinic,2.894706,32.450207,10102,33074
CQ5zCINpLm3,Te-Ato HC II,Acholi,Gulu District,HC II,2.816439,32.454647,6765,31306
ltWFhjfI6qF,Labworomor HC III,Acholi,Gulu District,HC III,3.114663,32.365199,5120,12647
bRt4VDvHDPQ,Oroko HC II,Acholi,Gulu District,HC II,3.28226,32.365073,2395,6138
NsNbvtaMOK2,Pawel Angany HC II,Acholi,Gulu District,HC II,3.023405,32.249266,5025,28445
T5RAXrLQCD6,Patiko HC III,Acholi,Gulu District,HC III,3.014087,32.324666,10736,28598
EutuLBY58L0,Pukony HC II,Acholi,Gulu District,HC II,2.964352,32.459859,5959,29109
P2sdfoxH0a7,Angaya HC III,Acholi,Gulu District,HC III,2.838155,32.379013,12241,74058
z2LfysbyF9U,Kitgum Hospital,Acholi,Kitgum District,General Hospital,3.294849,32.881659,60937,85699
f7pQNP83wd9,Kitgum Maternity and Medical Centre Clinic,Acholi,Kitgum District,Clinic,3.297117,32.880667,61013,85853
v3S6pvqS63U,Kitgum Police HC II,Acholi,Kitgum District,HC II,3.295591,32.874735,60081,85757
MvWfNbmsyfy,Kitgum Prison HC II,Acholi,Kitgum District,HC II,3.293648,32.874892,59927,85678
XyQOt9FlVin,Maternity Home HC II,Acholi,Kitgum District,HC II,3.297093,32.880905,61034,85849
FW0YzouB8dl,Meeting Point HC II,Acholi,Kitgum District,HC II,3.293442,32.882121,60867,85595
k1Ady0jT3QS,Bregma HC II,Acholi,Kitgum District,HC II,3.287926,32.882018,60024,85232
ifmbldJaNrM,Bmj Medical Clinic,Acholi,Kitgum District,Clinic,3.298138,32.877743,60730,85905
OSehC9j4JV1,Irene Gleeson Foundation HC II,Acholi,Kitgum District,HC II,3.283134,32.874136,57382,85180
aY4QRB6dKBj,Capricon Medical Clinic,Acholi,Kitgum District,Clinic,3.297742,32.877377,60657,85884
aKgreJPVnve,Kitgum-Matidi HC III,Acholi,Kitgum District,HC III,3.267744,33.050422,18280,30692
GFklTLJ61aK,Obyen HC II,Acholi,Kitgum District,HC II,3.328375,33.055256,4382,31830
f33lKK2tJNV,Pajimo HC III,Acholi,Kitgum District,HC III,3.324679,32.801812,8638,56023
QpXYf9Wb3CQ,Pajimo Military HC II,Acholi,Kitgum District,HC II,3.334289,32.793029,7947,35947
mWCozaybY0V,Tumangu HC II,Acholi,Kitgum District,HC II,3.233684,32.746872,1266,6685
resqo4n29Tk,Gweng-Coo HC II,Acholi,Kitgum District,HC II,3.219156,32.881961,8239,63966
ayBEw3mzXtd,Lukwor HC II,Acholi,Kitgum District,HC II,3.287398,32.945318,10955,84397
MxcpmhA0rrA,Okidi HC III,Acholi,Kitgum District,HC III,3.212006,32.823781,2910,20687
WgmL7qQcVxV,Loborom HC III,Acholi,Kitgum District,HC III,3.373378,32.910656,8303,56092
aWMoXZucGiV,Akuna Laber HC III,Acholi,Kitgum District,HC III,3.207886,33.096511,6100,31755
qDsAKcIKGZy,Lakwor HC II,Acholi,Kitgum District,HC II,3.183584,33.059356,3015,22502
lYrwiBVHAUv,Oryang Kulu Kwach HC II,Acholi,Kitgum District,HC II,3.231038,32.973239,5694,39443
ZrUF32ffNp7,Pawidi HC II,Acholi,Kitgum District,HC II,3.256738,33.090582,14655,33692
GYYFVZOZ3gz,Lagot HC II,Acholi,Kitgum District,HC II,3.388031,33.132933,1631,8064
qKGMj34R5qZ,Mucwini HC III,Acholi,Kitgum District,HC III,3.410502,33.023089,11340,22146
VGQoNrPWxFI,Pudor HC II,Acholi,Kitgum District,HC II,3.376995,32.977356,8574,28848
iqr4dCf6xsU,Namokora HC IV,Acholi,Kitgum District,HC IV,3.348807,33.339213,7269,16483
MObVMkBVjki,Omiya Anyima HC III,Acholi,Kitgum District,HC III,3.266765,33.207464,9930,23299
auzlyXb92mq,Orom HC III,Acholi,Kitgum District,HC III,3.408904,33.467947,5443,11333
Kz91AKphExv,Lalekan HC II,Acholi,Kitgum District,HC II,3.484765,33.410688,1678,6364
QgpawnbKpCj,Akurumor HC II,Acholi,Kitgum District,HC II,3.450609,33.654287,2173,7424
GHx4dLfIox3,Akilok HC II,Acholi,Kitgum District,HC II,3.551634,33.485393,2336,5011
bGukebSAb69,St. Phillip's  Medical Clinic,Acholi,Kitgum District,Clinic,3.306532,32.880733,60637,86203
CK05rJs1H25,Diocese Of Kitgum HC II,Acholi,Kitgum District,HC II,3.308159,32.871777,58567,85637
g6xaEQ1fTQS,St. Joseph's  Kitgum Hospital,Acholi,Kitgum District,General Hospital,3.302925,32.892546,61215,85726
nfcZPqAomrp,Yot Kom Hospital,Acholi,Kitgum District,General Hospital,3.284505,32.88808,59776,84701
JEOnniXpbdj,Kitgum Youth Center Clinic,Acholi,Kitgum District,Clinic,3.29712,32.885919,61397,85706
mrFe7PfavEW,Nimaro Medical Clinic,Acholi,Kitgum District,Clinic,3.294289,32.888318,61342,85374
zC42y3uy5hp,Pandwong HC III,Acholi,Kitgum District,HC III,3.29802,32.8807,61072,85903
v6eIpzse4SO,New Life HC III,Acholi,Kitgum District,HC III,3.293369,32.886761,61217,85394
V3tE4k6mED1,Pawach HC II,Acholi,Lamwo District,HC II,3.693361,32.930199,1845,7645
tvKjvN8d4rR,Agoro HC III,Acholi,Lamwo District,HC III,3.800489,33.018115,5333,12858
a0zKrkhl5M6,Potika HC II,Acholi,Lamwo District,HC II,3.718787,32.880755,1980,7025
f7QBXazOuB2,Pearl Medical Centre Clinic,Acholi,Lamwo District,Clinic,3.464663,31.248056,108369,242178
MV2QkTgUIz1,Lokung HC III,Acholi,Lamwo District,HC III,3.592157,32.707255,8836,17117
PeqFGkxMSjw,Pearl Medical Center Clinic,Acholi,Lamwo District,Clinic,3.593706,32.716391,8875,17322
XBRMWAS3FO2,Dibolyec HC II,Acholi,Lamwo District,HC II,3.657412,32.740901,1980,14222
ahIE2es9s39,Ngomoromo HC II,Acholi,Lamwo District,HC II,3.686463,32.589072,1341,6192
fnse10SronT,Pangira HC II,Acholi,Lamwo District,HC II,3.613321,32.65296,2748,13211
Z3lDSWMFUyS,Madi-Opei HC IV,Acholi,Lamwo District,HC IV,3.603996,33.087528,3907,7249
t7sCLD2E7gA,Okol HC II,Acholi,Lamwo District,HC II,3.521562,33.069421,1189,6095
emDq7VMiwIp,Romeo HC II,Acholi,Lamwo District,HC II,3.567844,33.081705,2410,7104
p1DN5s8Iw8F,Ogako HC II,Acholi,Lamwo District,HC II,3.463275,32.894065,5223,23507
a4WmbJQWIME,Katum HC II,Acholi,Lamwo District,HC III,3.565492,32.817039,3006,18303
U1ijnXGUuGE,St. Peter and Paul HC III,Acholi,Lamwo District,HC III,3.484769,32.82461,12597,27367
H026HbOAZFN,Padibe HC IV,Acholi,Lamwo District,HC IV,3.487513,32.816435,12512,27289
pulKKykB9je,Madi Kiloch HC II,Acholi,Lamwo District,HC II,3.424041,32.734949,3618,14662
K74ysFimUwH,Padibe West HC III,Acholi,Lamwo District,HC III,3.451703,32.772551,6323,24818
bLzMzz5fzGQ,Anaka HC II,Acholi,Lamwo District,HC II,3.359264,32.567688,1572,12510
gzqo9YKPZx1,Cubu Community HC II,Acholi,Lamwo District,HC II,3.251458,32.653954,1111,4310
aNW8E8PWwck,Palabek-Gem HC III,Acholi,Lamwo District,HC III,3.378146,32.65255,3731,12716
Js1aBKNVudQ,Pauma HC II,Acholi,Lamwo District,HC II,3.495472,32.557311,1977,12135
VLi163AL9A0,Palabek-Kal HC III,Acholi,Lamwo District,HC IV,3.434002,32.582028,8724,16689
p0bIifvmV47,Kapeta HC II,Acholi,Lamwo District,HC II,3.506744,32.589391,1907,12077
lmi2JiLawTV,Palabek Ogili HC III,Acholi,Lamwo District,HC III,3.409538,32.498022,2689,11408
BqmsCq2bJXK,Paluda HC III,Acholi,Lamwo District,HC III,3.360921,32.441757,1211,5335
mG8iTKOSCCi,Apyeta HC II,Acholi,Lamwo District,HC II,3.371314,32.415451,1107,4623
uhK5lYkfbvk,Awich HC II,Acholi,Lamwo District,HC III,3.376829,32.453749,1921,5704
aod4x8edzQu,Paloga HC III,Acholi,Lamwo District,HC III,3.592041,32.944047,5353,11018
EPyMwPkmKPx,Alero HC III,Acholi,Nwoya District,HC III,2.687243,32.025424,11982,28274
i37kvNZojdz,God's  Mercy HC II,Acholi,Nwoya District,HC II,2.59446,31.959357,24847,46299
hA3RIyJEMci,NUMES Medical Centre,Acholi,Nwoya District,HC II,2.599162,31.949447,24227,45642
PgRLMNQdejC,Anaka Hospital,Acholi,Nwoya District,General Hospital,2.59982,31.947921,24049,45527
Y6HWuEiOwo8,St. Francis HC II,Acholi,Nwoya District,HC II,2.595972,31.95305,24691,46061
s6nvpDfR2Vg,Exodus HC II,Acholi,Nwoya District,HC II,2.598334,31.95197,24468,45796
Fx43OzTkOmx,Todora HC II,Acholi,Nwoya District,HC III,2.489571,31.93322,7438,23082
XNgY6vmosgX,St. Andrew HC II,Acholi,Nwoya District,HC II,2.538745,31.995268,9365,38600
u3JBwviodwN,Latoro HC II,Acholi,Nwoya District,HC II,2.565984,31.64553,1035,4399
JzFXi2QJM1b,Flama HC II,Acholi,Nwoya District,HC II,2.606318,32.17005,9633,25334
BiL6e2ZKUCO,Palwak HC II,Acholi,Nwoya District,HC II,2.604998,32.172734,9674,25625
NdIteLoT2FC,Koch Goma HC III,Acholi,Nwoya District,HC III,2.602978,32.170241,9618,25131
rKGazd2JbUJ,Corom HC II,Acholi,Nwoya District,HC II,2.62998,32.029094,7994,39474
IgWKJ3pwQKT,St. Stefano Campagnolo Memorial HC II,Acholi,Nwoya District,HC II,2.5986,32.100227,3664,20233
uG6WV4UKNaB,Koch Lii HC III,Acholi,Nwoya District,HC III,2.478293,32.215691,5184,22519
d9upGtVO7uQ,Chobe Safari Lodge HC II,Acholi,Nwoya District,HC II,2.242376,32.135953,7927,19074
GHuhd5Ob0aS,Panokrach HC II,Acholi,Nwoya District,HC II,2.78042,31.927358,10797,31727
TF8Nekqc89W,Goodsheperd HC II,Acholi,Nwoya District,HC II,2.642744,32.001254,10170,44860
u5RZ36WcsNN,Lulyango HC II,Acholi,Nwoya District,HC II,2.644577,31.893491,5128,30096
w4z6Vt9nkBs,Langol HC II,Acholi,Nwoya District,HC II,2.740038,32.116425,5338,28998
tvBHeHr19vb,Paraa Safari Lodge HC II,Acholi,Nwoya District,Clinic,2.289868,31.57236,6715,15733
PaFDdt89chv,Wiianaka HC II,Acholi,Nwoya District,HC II,2.579479,31.775415,1411,8026
MT5KksXURUZ,Aparanga HC II,Acholi,Nwoya District,HC II,2.554611,31.902248,9468,43720
VP7U4YcD16g,Kibar HC II,Acholi,Nwoya District,HC III,2.510663,31.841127,4574,15838
fZ4QbeGxt8t,Purongo HC III,Acholi,Nwoya District,HC III,2.536737,31.840597,5512,16263
fOcpxbnY878,Lakony Medcal Centre,Acholi,Nwoya District,HC II,2.535218,31.838149,5370,15672
JryqknC2SNp,Abwoch HC II,Acholi,Omoro District,HC III,2.705039,32.281815,20731,208334
U7bVIR5Teiu,Patuda HC II,Acholi,Omoro District,HC II,2.740782,32.259636,82949,250865
b5RkGqLLhrM,Acet HC II,Acholi,Omoro District,HC III,2.684809,32.655673,13303,32254
zardxfXWmkO,Awoo HC II,Acholi,Omoro District,HC III,2.531977,32.414163,13641,63383
TDEdS0suFyQ,Minakulu (Bobi) HC II,Acholi,Omoro District,HC II,2.49953,32.368051,19010,62888
H3WUcWzPtWb,Tekulu HC II,Acholi,Omoro District,HC III,2.490587,32.42415,14645,68850
QScw1OtIUHL,Heritage Clinic,Acholi,Omoro District,Clinic,2.555063,32.35737,14413,51489
tbLOoJ5HpgT,Lela-Obaro HC II,Acholi,Omoro District,HC II,2.578218,32.276727,7665,37376
bah36yY0P6q,Bobi HC III,Acholi,Omoro District,HC III,2.576826,32.353207,14546,49193
qKVewTpVtG6,Lakwatomer HC II,Acholi,Omoro District,HC III,2.695394,32.415916,9261,39922
n4iwSO6iule,Mother Angioletta Memorial Clinic,Acholi,Omoro District,HC II,2.696838,32.315691,15994,174238
VY8NMzd0015,Robos Medical Centre,Acholi,Omoro District,Clinic,2.749512,32.397702,12022,114728
Tujdv27pLc6,Safe Life Clinic,Acholi,Omoro District,Clinic,2.698465,32.315346,16854,180645
IewGdN6LaWm,Emmanuel Clinic (Koro) HC II,Acholi,Omoro District,Clinic,2.667132,32.299247,10883,65134
oYdsJ8kS1JS,Koro Abili HC II,Acholi,Omoro District,HC II,2.658896,32.326059,11829,49007
EsXcenXz99W,Lapainat HC III,Acholi,Omoro District,HC III,2.724769,32.35761,19173,193785
ede2KlZ1gtL,Lanenober HC III,Acholi,Omoro District,HC III,2.631698,32.419579,10124,48728
Fw6WydOY9UR,Lujorongole HC II,Acholi,Omoro District,HC II,2.629734,32.364352,11584,46081
Uu40YoS0Mvr,Lukwir HC II,Acholi,Omoro District,HC II,2.732561,32.481155,5905,29852
fLGGzlZfyOJ,Dream Centre HC III,Acholi,Omoro District,HC III,2.686525,32.446886,8592,40551
SsSHoj0KsxS,Loyoajonga HC III,Acholi,Omoro District,HC III,2.750251,32.547627,5360,19876
Dxbu2QPZahI,Lalogi HC IV,Acholi,Omoro District,HC IV,2.632726,32.567344,12602,43602
mUIJECKoemN,Vision Medical Centre HC II,Acholi,Omoro District,HC II,0.334494,32.555262,843610,2503140
yEukLFOEQ1X,Dino HC II,Acholi,Omoro District,HC II,2.621961,32.746083,9932,51221
aaEtUWpmosm,Acet Community Oriented Clinic,Acholi,Omoro District,Clinic,2.686718,32.656759,13325,31772
