facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
100675-8,CANOSSA,Arusha,Arusha,Dispensary,-3.45802,36.71262,41613,376462
124407-8,ARUSHA LIFECARE MEDICAL  CENTRE,Arusha,Arusha,Health Laboratory,-3.37721,36.67611,501448,767865
107809-6,TERRAT,Arusha,Arusha,Dispensary,-3.454225,36.652426,47461,389158
100909-1,COGI DARAJA II,Arusha,Arusha,Dispensary,-3.387378,36.690832,532345,762957
109516-5,NADOSOITO,Arusha,Arusha,Dispensary,-3.493953,36.681011,12331,108733
111552-6,AFYA MAX,Arusha,Arusha,Clinic,-3.365947,36.675616,468739,767819
102269-8,KAM Med,Arusha,Arusha,Health Center,-3.378285,36.696048,532981,775680
111489-1,KANAAN LAND,Arusha,Arusha,Dispensary,-3.405768,36.644791,273900,669686
111784-5,KIMAHAMA,Arusha,Arusha,Clinic,-3.367506,36.68474,499597,775989
112007-0,SHAMSI,Arusha,Arusha,Health Laboratory,-3.37261,36.66517,449372,755044
100188-2,ARUSHA LUTHERAN MEDICAL CENTRE CENTER,Arusha,Arusha,Hospital,-3.36626,36.68231,489077,773995
108577-8,AGA KHAN,Arusha,Arusha,Clinic,-3.37077,36.68944,517001,778564
105312-3,MOSHONO,Arusha,Arusha,Dispensary,-3.40497,36.7301,208210,734481
109601-5,AICC,Arusha,Arusha,Hospital,-3.37481,36.69946,523200,778766
123541-5,SAFARI B,Arusha,Arusha,Health Laboratory,-3.39156,36.71307,406951,756423
111844-7,JOBI,Arusha,Arusha,Dispensary,-3.375044,36.676086,497028,768752
124006-8,ST. MICHAEL HEALTH CARE,Arusha,Arusha,Dispensary,-3.38433,36.67871,515352,763709
111997-3,MORDEN,Arusha,Arusha,Health Laboratory,-3.37521,36.67407,489574,766637
112384-3,ARUSHA CITY,Arusha,Arusha,Hospital,-3.419736,36.704657,244894,704269
124406-0,AFYARISE,Arusha,Arusha,Health Laboratory,-6.45679,38.21149,1558,7485
101379-6,HOLY FAMILY,Arusha,Arusha,Clinic,-3.41223,36.70756,295035,722468
113632-4,FM HEALTH CARE,Arusha,Arusha,Health Laboratory,-3.36734,36.72587,306766,757679
106910-3,OLKEREYAN,Arusha,Arusha,Dispensary,-3.43613,36.72062,90056,597751
113640-7,SMART,Arusha,Arusha,Health Laboratory,-3.405221,36.645555,283306,673299
111223-4,TBL,Arusha,Arusha,Dispensary,-3.38329,36.69911,529587,768905
113622-5,MAJENGO,Arusha,Arusha,Health Laboratory,-3.37093,36.66064,427927,746976
107868-2,TOTAL CARE,Arusha,Arusha,Health Center,-3.39064,36.70467,485103,757860
100187-4,ARUSHA HEALTH CENTRE FOR WOMEN,Arusha,Arusha,Health Center,-3.36106,36.68535,472441,772780
100192-4,ARUSHA X-RAY CENTRE,Arusha,Arusha,Dispensary,-3.36579,36.699,494135,781077
109812-8,MATEVES,Arusha,Arusha,Dispensary,-3.359082,36.601756,42392,497632
113551-6,BARAA,Arusha,Arusha,Health Laboratory,-3.37256,36.7378,227552,742096
110873-7,AVETI,Arusha,Arusha,Clinic,-3.36314,36.69035,488712,777320
102755-6,KIJENGE RC,Arusha,Arusha,Dispensary,-3.3816,36.70815,483516,768263
112912-1,St Joseph Health Care International,Arusha,Arusha,Hospital,-3.360253,36.658594,395118,738019
109790-6,TANGANYIKA PACKERS,Arusha,Arusha,Dispensary,-3.408887,36.745975,132695,681364
112001-3,MICO PALLOT,Arusha,Arusha,Health Laboratory,-3.38373,36.67416,499118,760637
103490-9,LEVOLOSI,Arusha,Arusha,Health Center,-3.37227,36.6799,502219,772802
110462-9,DOSIL,Arusha,Arusha,Dispensary,-3.4102,36.658531,320375,688691
113627-4,BETHELI,Arusha,Arusha,Health Laboratory,-3.386244,36.726143,307982,756510
121157-2,BARAA,Arusha,Arusha,Dispensary,-3.3794400000000002,36.73552,241512,749649
112918-8,BANK OF TANZANIA,Arusha,Arusha,Clinic,-3.36951,36.69325,515703,780301
104331-4,MARIE STOPES,Arusha,Arusha,Dispensary,-3.375013,36.684394,520788,775059
101462-0,ITHNAASHERI CHARITABLE,Arusha,Arusha,Clinic,-3.37424,36.68132,511826,773399
123643-9,ADN CARE,Arusha,Arusha,Health Center,-3.37589,36.70298,515925,776698
106891-5,OLD ARUSHA,Arusha,Arusha,Health Center,-3.37439,36.69686,526735,779313
111488-3,ST RAPHAEL,Arusha,Arusha,Dispensary,-3.36065,36.69618,472052,777980
113629-0,SMART,Arusha,Arusha,Clinic,-3.37187,36.69877,517150,780611
122602-6,NORLAN,Arusha,Arusha,Dispensary,-3.45573,36.72421,38437,366739
120897-4,HAYAAT,Arusha,Arusha,Clinic,-3.37051,36.69912,512312,781068
113549-0,VICTORY,Arusha,Arusha,Health Laboratory,-3.37681,36.70717,491407,773596
110725-9,OLORIEN COMMUNITY,Arusha,Arusha,Dispensary,-3.38774,36.71161,437490,760677
111974-2,SEKEI,Arusha,Arusha,Health Laboratory,-3.36287,36.70447,458586,779247
111491-7,JMS HUMAN HEALTH,Arusha,Arusha,Dispensary,-3.365352,36.689535,498533,778032
112836-2,LARUSA,Arusha,Arusha,Clinic,-3.369451,36.686845,509930,777338
110831-5,COGI AMAN OLASITI,Arusha,Arusha,Dispensary,-3.41753,36.65603,247204,664045
111964-3,CITY CENTRE,Arusha,Arusha,Health Laboratory,-3.36786,36.68499,501373,776202
106358-5,NGARENARO,Arusha,Arusha,Health Center,-3.37346,36.68146,510117,773679
111956-9,NZUNDUKA,Arusha,Arusha,Health Laboratory,-3.38012,36.65985,433887,743804
101134-5,FARAJA,Arusha,Arusha,Dispensary,-3.37231,36.68135,506537,773808
122268-6,HEIN,Arusha,Arusha,Clinic,-3.36193,36.69596,480495,778861
113550-8,FORWARD MODERN,Arusha,Arusha,Health Laboratory,-3.39125,36.673492,485256,749552
107008-5,POLICE,Arusha,Arusha,Dispensary,-3.36811,36.69189,510983,779819
105112-7,MKONOO,Arusha,Arusha,Health Center,-3.46341,36.69805,40079,341464
113623-3,WELINESS,Arusha,Arusha,Dispensary,-3.386351,36.660058,430899,739065
113552-4,AVINTA CARE,Arusha,Arusha,Health Laboratory,-3.37622,36.7024,518418,776602
121333-9,A TO Z,Arusha,Arusha,Dispensary,-3.38333,36.59226,34324,433164
111998-1,KIAZE,Arusha,Arusha,Health Laboratory,-3.36279,36.67261,449574,762202
113628-2,HEALTH4ALL,Arusha,Arusha,Clinic,-3.373656,36.699567,520303,779542
109552-0,DARAJA II,Arusha,Arusha,Health Center,-3.38057,36.68765,532341,772148
107527-4,SOMBETINI,Arusha,Arusha,Dispensary,-3.39463,36.665003,430449,733292
123163-8,CABRIM,Arusha,Arusha,Dispensary,-3.40549,36.66653,374788,710834
114594-5,MOSHONO,Arusha,Arusha,Health Center,-3.44421,36.7151,69501,529740
101224-4,GLORIA,Arusha,Arusha,Dispensary,-3.361671,36.697168,476751,778851
123183-6,YOUHEAL,Arusha,Arusha,Clinic,-3.38578,36.72323,335965,758182
113542-5,MICO SAJE,Arusha,Arusha,Dispensary,-3.430558,36.678524,184272,649554
107817-9,THEMI,Arusha,Arusha,Health Center,-3.39838,36.70107,453401,744711
110726-7,SHAMAH,Arusha,Arusha,Dispensary,-3.384721,36.681034,521039,764666
124005-0,CITYSMILE,Arusha,Arusha,Clinic,-3.38156,36.70945,472608,767716
112005-4,USANDA,Arusha,Arusha,Health Laboratory,-3.42054,36.65796,229655,657848
114497-1,ST GEMA,Arusha,Arusha,Health Center,-3.37477,36.69964,522747,778761
122943-4,FMCARE,Arusha,Arusha,Dispensary,-3.36729,36.43335,7250,48384
121091-3,DARAJA MBILI,Arusha,Arusha,Dispensary,-3.42678,36.66784,205584,651964
120470-0,DELIGHT,Arusha,Arusha,Clinic,-3.39329,36.70503,466951,753913
121380-0,EL-SHADAI,Arusha,Arusha,Dispensary,-3.36256,36.67537,456598,765264
108142-1,UPONE CHARITABLE,Arusha,Arusha,Dispensary,-3.376765,36.660904,436681,747119
109983-7,KIMANDOLU,Arusha,Arusha,Dispensary,-3.371417,36.722325,345550,763241
101355-6,Heri,Arusha,Arusha,Dispensary,-3.38638,36.68523,528575,764164
110721-8,FMM,Arusha,Arusha,Clinic,-3.362834,36.7009,473402,779742
110727-5,SINONI,Arusha,Arusha,Dispensary,-3.41708,36.6876,316217,704559
100364-9,BIKIRA MARIA MAMA WA HURUMA,Arusha,Arusha,Health Center,-3.36571,36.68761,497726,777107
123471-5,AGA KHAN,Arusha,Arusha,Clinic,-3.37077,36.68944,517001,778564
110911-5,SAKINA,Arusha,Arusha,Dispensary,-3.36137,36.67014,438342,757935
110919-8,WELL POINT,Arusha,Arusha,Dispensary,-3.40508,36.705694,367297,734954
124330-2,KIVUYO HOPE,Arusha,Arusha,Health Laboratory,-3.36425,36.58232,31600,317817
102258-1,KALOLENI,Arusha,Arusha,Health Center,-3.369322,36.688577,511948,778263
108118-1,UPENDO,Arusha,Arusha,Dispensary,-3.360182,36.696237000000004,468809,777614
112314-0,SUNBEAM OPTICAL CENTRE,Arusha,Arusha,Clinic,-3.374242,36.684171,518598,775168
124022-5,LC AFYAPRIME MEDICARE,Arusha,Arusha,Dispensary,-3.25451,36.40291,5508,33148
112316-5,VISION CARE,Arusha,Arusha,Clinic,-3.37181,36.68789,518140,777651
111255-6,THE DENTAL PLAZA LIMITED,Arusha,Arusha,Clinic,-3.40854,36.70658,331476,729212
109982-9,ELERAI,Arusha,Arusha,Dispensary,-3.368833,36.658632,416938,743164
111957-7,HIGHWAY HEALTH,Arusha,Arusha,Health Laboratory,-3.39452,36.66518,431714,733744
111958-5,CURARE,Arusha,Arusha,Health Laboratory,-3.37033,36.68735,513337,777569
111960-1,TAHFIFU,Arusha,Arusha,Health Laboratory,-3.37467,36.67456,490242,767312
111783-7,N.G LIGHT,Arusha,Arusha,Dispensary,-3.44181,36.66592,100755,546146
108580-2,SUNNI MUSLIM CHARITABLE,Arusha,Arusha,Clinic,-3.3717800000000002,36.68668,516458,777064
111959-3,BUTURI,Arusha,Arusha,Health Laboratory,-3.38578,36.70966,461993,763309
111965-0,ARUSHA JUNIOR,Arusha,Arusha,Dispensary,-3.368606,36.681106,494237,773748
111966-8,AMANI GE,Arusha,Arusha,Health Laboratory,-3.36825,36.68539,503503,776471
111983-3,NEEMA,Arusha,Arusha,Health Laboratory,-3.37232,36.68052,504204,773239
111996-5,SOFTMED,Arusha,Arusha,Health Laboratory,-3.43811,36.70531,105233,613181
100320-1,BARAA RC,Arusha,Arusha,Dispensary,-3.38882,36.73671,222362,746434
110715-0,LCC HURUMA,Arusha,Arusha,Dispensary,-3.418995,36.658198,244732,663730
112315-7,SAMMY EYE CARE,Arusha,Arusha,Clinic,-3.36999,36.685859,509954,776773
112318-1,VISION PERFECT LIMITED,Arusha,Arusha,Clinic,-3.37217,36.69415,523042,780070
123188-5,VISION CARE,Arusha,Arusha,Clinic,-3.39788,36.70476,436423,746743
109980-3,OLORIENI,Arusha,Arusha,Dispensary,-3.385231,36.714165,422410,762210
121972-4,METROPOLIS HEALTH CARE  TANZANIA LIMITED,Arusha,Arusha,Health Laboratory,-3.36686,36.68834,503476,777936
112317-3,STAR OPTOMETRY,Arusha,Arusha,Clinic,-3.361102,36.684911,471991,772535
124144-7,GRAN MELIA ARUSHA,Arusha,Arusha,Clinic,-3.37079,36.70698,478902,778193
101053-7,EBEN,Arusha,Arusha,Dispensary,-3.36372,36.68965,491022,777287
122343-7,MKOMBOZI,Arusha,Arusha,Clinic,-3.41733,36.69166,308843,706144
114422-9,SAMARITAN VILLAGE,Arusha,Arusha,Dispensary,-3.40194,36.74548,155554,709772
109439-0,MAGEREZA,Arusha,Arusha,Dispensary,-3.369214,36.619845,127392,607434
114498-9,BARAKA,Arusha,Arusha,Dispensary,-3.403896,36.6787,426481,726971
124027-4,AMENAH'S,Arusha,Arusha,Dispensary,-3.37603,36.66193,440404,749176
112377-7,MURIET,Arusha,Arusha,Health Center,-3.440929,36.654003,83494,519420
111982-5,AGAPE,Arusha,Arusha,Health Laboratory,-3.396758,36.658008,391972,719442
107272-7,SANAWARI,Arusha,Arusha,Dispensary,-3.362164,36.695852,482050,778993
121378-4,PHYSIOCARE,Arusha,Arusha,Physiotherapy Clinic,-3.39398,36.70832,434458,753443
120339-7,AVINTACARE MEDICAL CENTRE,Arusha,Arusha,Health Center,-3.375,36.7025,515950,777718
123224-8,DII,Arusha,Arusha,Clinic,-3.39384,36.70809,437338,753609
105272-9,MOIVARO,Arusha,Arusha,Health Center,-3.39281,36.7559,150824,668379
110823-2,NJIRO SDA,Arusha,Arusha,Dispensary,-3.40858,36.70727,327029,729363
113630-8,HAYAAT,Arusha,Arusha,Clinic,-3.37051,36.69911,512334,781068
113543-3,PRINCE,Arusha,Arusha,Health Laboratory,-3.37626,36.66222,441865,749592
120877-6,TABASAMU,Arusha,Arusha,Clinic,-3.3667,36.68798,502370,777690
122847-7,ANNOINTING MEDICAL,Arusha,Arusha,Dispensary,-3.40767,36.67525,386137,715791
112378-5,OLMOTI,Arusha,Arusha,Dispensary,-3.426427,36.593784,14110,275428
107581-1,ST. ELIZABETH,Arusha,Arusha,Hospital,-3.368883,36.677593,484665,770869
120261-3,FIRST CARE,Arusha,Arusha,Dispensary,-3.39336,36.67896,497418,749106
110723-4,HIGHWAY,Arusha,Arusha,Dispensary,-3.3729,36.68527,517203,776114
120757-0,PATRICK PEYTON RC,Arusha,Arusha,Health Center,-3.40019,36.66621,408891,722779
101121-2,FAITH,Arusha,Arusha,Dispensary,-3.36737,36.72316,328825,761645
111963-5,CHARITY MODERN,Arusha,Arusha,Health Laboratory,-3.38155,36.66116,439583,745182
103705-0,LULU MEDICAL,Arusha,Arusha,Dispensary,-3.37824,36.6625,444556,749239
113547-4,RESPECT,Arusha,Arusha,Health Laboratory,-3.38497,36.68385,527285,765750
120895-8,SUNSHINE,Arusha,Arusha,Dispensary,-3.40321,36.75906,113807,597967
113625-8,GEMSA,Arusha,Arusha,Clinic,-3.37508,36.69968,523327,778497
110921-4,ZEBRA,Arusha,Arusha,Clinic,-3.366802,36.684627,496766,775728
100190-8,ARUSHA SCHOOL,Arusha,Arusha,Dispensary,-3.3742,36.69426,527765,779226
113548-2,KUHENGA,Arusha,Arusha,Health Laboratory,-3.36363,36.66777,437683,755912
113544-1,TRUE,Arusha,Arusha,Health Laboratory,-3.41618,36.65687,263243,669928
105316-4,MT. MERU,Arusha,Arusha,Hospital,-3.36642,36.69498,504081,780792
112832-1,NGULELO,Arusha,Arusha,Clinic,-3.36597,36.72672,296179,755443
112000-5,LANCET,Arusha,Arusha,Health Laboratory,-3.37264,36.68842,520836,777729
123714-8,ROLAND HEALTH CARE,Arusha,Arusha,Clinic,-3.39363,36.70389,472325,753171
107442-6,SHREE HINDU,Arusha,Arusha,Hospital,-3.37712,36.68922,530377,775858
111486-7,NSK,Arusha,Arusha,Hospital,-3.380651,36.684811,528581,771150
123008-5,LANCET GEMSA,Arusha,Arusha,Health Laboratory,-3.37508,36.69968,523327,778497
122784-2,HEALTH-4-ALL,Arusha,Arusha,Maternity Home,-3.22245,36.41591,4094,21280
120896-6,ORBIT,Arusha,Arusha,Clinic,-3.37051,36.69912,512312,781068
113626-6,WANJIRO,Arusha,Arusha,Health Laboratory,-3.416383,36.704574,274778,712938
107637-1,ST. THOMAS,Arusha,Arusha,Health Center,-3.372425,36.688475,520360,777804
112930-3,MOYO MEDICARE,Arusha,Arusha,Clinic,-3.364268,36.698327,488556,780428
111782-9,HOPE,Arusha,Arusha,Dispensary,-3.424183,36.658004,196734,643842
113631-6,QUBE,Arusha,Arusha,Health Laboratory,-3.37452,36.73815,225981,743093
100309-4,BANGATA LUTHERAN,Arusha,Arusha,Dispensary,-3.33582,36.74476,109603,596438
109595-9,SELIAN,Arusha,Arusha,Hospital,-3.32548,36.6501,125115,602023
113656-3,ASHENGAI,Arusha,Arusha,Health Laboratory,-3.38493,36.58884,32523,395554
102913-1,KIMNYAKI MAASAI,Arusha,Arusha,Dispensary,-3.31311,36.64154,68109,479842
121779-3,KIVULUL,Arusha,Arusha,Dispensary,-3.34075,36.70718,244000,734486
113654-8,KISONGO,Arusha,Arusha,Health Laboratory,-3.372808,36.571935,28023,208896
111143-4,PAMOJA,Arusha,Arusha,Clinic,-3.31926,36.63523,68380,506771
111967-6,TUMAINIJEMA,Arusha,Arusha,Health Laboratory,-3.35025,36.64896,288433,702264
124255-1,LEMGUR,Arusha,Arusha,Dispensary,-3.42247,36.57694,12900,155980
121490-7,ILBORU SECONDARY,Arusha,Arusha,Dispensary,-3.34715,36.68728,367388,752172
109788-0,ESSOKA,Arusha,Arusha,Dispensary,-3.60492,36.66354,8252,24443
101745-8,ILKREVI,Arusha,Arusha,Dispensary,-3.37545,36.68302,518838,774085
109545-4,SAMBASHA,Arusha,Arusha,Dispensary,-3.293279,36.673411,54110,352147
106388-2,NGIRES,Arusha,Arusha,Dispensary,-3.33731,36.7346,140235,668328
109536-3,KISONGO CHARITABLE,Arusha,Arusha,Health Center,-3.37211,36.57025,27463,190177
100916-6,COGI NGARAMTONI,Arusha,Arusha,Dispensary,-3.31571,36.6388,68276,492283
123170-3,OLEMASEKE,Arusha,Arusha,Dispensary,-3.35735,36.68373,448912,767943
106418-7,NGORBOBO,Arusha,Arusha,Dispensary,-3.37559,36.57303,28166,221572
106900-4,OLDONYO SAMBU,Arusha,Arusha,Health Center,-3.15592001,36.68288001,9538,27865
105727-2,MUUNGANO,Arusha,Arusha,Dispensary,-3.45362,36.71341,49430,425253
121897-3,ILKUROT,Arusha,Arusha,Dispensary,-3.21224,36.62733,19232,58729
106913-7,OLKOKOLA,Arusha,Arusha,Health Center,-3.24666,36.64528,23881,102930
104673-9,MBUYUNI,Arusha,Arusha,Health Center,-3.574294,36.65867,10212,26449
103468-5,LENGIJAVE,Arusha,Arusha,Dispensary,-3.22259,36.6029,21781,61405
106904-6,OLDONYOWASI,Arusha,Arusha,Dispensary,-3.16025001,36.703001,9445,27215
120304-1,DR MASUDI,Arusha,Arusha,Dispensary,-3.37367,36.57231,28092,213275
109693-2,ZACI ILKIDING'A,Arusha,Arusha,Dispensary,-3.32286,36.68443,155597,657646
111144-2,MOUNT MERU,Arusha,Arusha,Dispensary,-3.362067,36.704846,451761,778660
109813-6,MIRONGOINE,Arusha,Arusha,Dispensary,-3.60759,36.66324,8018,24215
123975-5,NAMAYANI,Arusha,Arusha,Dispensary,-3.39563,36.53261,15805,65877
124385-6,ANGESCENCIA,Arusha,Arusha,Dispensary,-3.33867,36.69987,251040,730349
123273-5,ST.BAJO,Arusha,Arusha,Health Laboratory,-3.36133,36.70523,444973,778039
106906-1,OLGILAI,Arusha,Arusha,Dispensary,-3.34238,36.72191,204332,724397
107338-6,KISONGO SDA,Arusha,Arusha,Dispensary,-3.370954,36.546784,19105,79385
105691-0,MUNGUSH,Arusha,Arusha,Dispensary,-3.53059,36.83493,9909,41678
120876-8,GOOD HOPE FAMILY,Arusha,Arusha,Dispensary,-3.31192,36.64026,65705,462536
121619-1,UMOJA,Arusha,Arusha,Dispensary,-3.33814,36.741954,125505,631424
103487-5,LESIRAA,Arusha,Arusha,Dispensary,-3.396869,36.506901,15192,52250
109462-2,ESTHER NGARAMTONI,Arusha,Arusha,Dispensary,-3.31241,36.64039,66296,467910
121896-5,LOVILUKUNY,Arusha,Arusha,Dispensary,-3.40269,36.54774,16748,74066
103805-8,M&M KIWERA,Arusha,Arusha,Dispensary,-3.35912,36.66115,401069,741225
110712-7,OLCHOROVOSI,Arusha,Arusha,Dispensary,-3.35641,36.66751,410383,748251
103131-9,KISONGO LUTHERAN,Arusha,Arusha,Dispensary,-3.37077,36.58481,32563,355155
121675-3,NAMELOK,Arusha,Arusha,Dispensary,-3.13514,36.74372,6452,21388
120444-5,MIDAWE,Arusha,Arusha,Dispensary,-3.340105,36.744204,128002,628713
124254-4,KIGONGONI,Arusha,Arusha,Dispensary,-3.53682,36.77853,7548,33447
106922-8,OLTRUMENT,Arusha,Arusha,Hospital,-3.30344,36.60487,40455,208405
105273-7,MOIVO,Arusha,Arusha,Dispensary,-3.350111,36.70016,372006,762453
101800-1,IMBIBIA,Arusha,Arusha,Dispensary,-3.265367,36.56532,20343,74805
120349-6,ELI SPECIALIZED POLYCLINIC,Arusha,Arusha,Clinic,-3.31736,36.63355,64668,481628
104283-7,MANYIRE,Arusha,Arusha,Dispensary,-3.457352,36.805677,13788,95265
124259-3,SONGAMBELE,Arusha,Arusha,Health Center,-3.55963,36.81094,5744,32856
121722-3,OLORIEN,Arusha,Arusha,Health Center,-3.3226,36.64204,88063,558624
103512-0,LIKAMBA,Arusha,Arusha,Dispensary,-3.32382,36.54664,13311,87557
102981-8,KIOGA,Arusha,Arusha,Dispensary,-3.32543,36.6982,150056,673926
124257-7,LAROI,Arusha,Arusha,Dispensary,-3.49457,36.62384,8857,64937
113650-6,ILBORU,Arusha,Arusha,Health Laboratory,-3.35787,36.69103,456985,773367
123009-3,AFYA,Arusha,Arusha,Health Laboratory,-3.32831,36.62291,63602,505809
111880-1,HOREBU HILL,Arusha,Arusha,Dispensary,-3.31431,36.64286,70987,497238
113655-5,KISAU,Arusha,Arusha,Health Laboratory,-3.37465,36.56958,27027,183474
103589-8,LOSINONI,Arusha,Arusha,Dispensary,-3.13209,36.72001,8231,22268
111366-1,EKENYWA,Arusha,Arusha,Dispensary,-3.304082,36.643429,61113,398525
100308-6,BANGATA,Arusha,Arusha,Dispensary,-3.35845,36.74753,178729,688322
120769-5,MATONYORATA,Arusha,Arusha,Dispensary,-3.1466,36.69138,8746,25333
100654-3,BWAWANI,Arusha,Arusha,Dispensary,-3.60778,36.84283,3680,19141
106947-5,KISONGO PAG,Arusha,Arusha,Dispensary,-3.37391,36.57036,27374,191617
111510-4,ENGORORA,Arusha,Arusha,Health Center,-3.35498,36.54587,17682,81005
106898-0,OLDADAI,Arusha,Arusha,Dispensary,-3.356071,36.73511,214444,723306
123772-6,UZIMA,Arusha,Arusha,Dispensary,-3.31571,36.63881,68287,492329
102912-3,KIMNYAKI,Arusha,Arusha,Dispensary,-3.307269,36.660028,72927,486949
109600-7,SEURI,Arusha,Arusha,Dispensary,-3.30744,36.63943,61498,414936
106287-6,NDURUMA,Arusha,Arusha,Health Center,-3.48004,36.79311,14293,64102
105908-8,MWANDET,Arusha,Arusha,Dispensary,-3.240352,36.538173,10721,46049
113652-2,TRAS,Arusha,Arusha,Health Laboratory,-3.35326,36.69612,415655,768618
106917-8,FORESTRY TRAINING INSTITUTE OLMOTONYI,Arusha,Arusha,Dispensary,-3.29021,36.65643,54320,300787
109720-3,OLJORO,Arusha,Arusha,Dispensary,-3.54043,36.65061,9655,31727
101722-7,ILBORU,Arusha,Arusha,Dispensary,-3.35361,36.68923,426290,766496
107818-7,THEMI YA SIMBA,Arusha,Arusha,Dispensary,-3.58101,36.78534001,5602,22716
124258-5,MIRONGOINE GVT,Arusha,Arusha,Dispensary,-3.60775,36.66359,8007,24210
124256-9,ENGUTUKOITI,Arusha,Arusha,Dispensary,-3.08383,36.74951,3639,14561
100918-2,COGI OLDONYOSAMBU,Arusha,Arusha,Dispensary,-3.14588,36.69191,8710,25181
121773-6,ILKERIN,Arusha,Arusha,Dispensary,-3.37448,36.57251,28093,215606
105715-7,MUSA,Arusha,Arusha,Dispensary,-3.32405,36.520461,10745,75509
112313-2,KIVULINI,Arusha,Arusha,Health Center,-3.51706,36.87044,12093,47773
106903-8,OLDONYOSAPUK,Arusha,Arusha,Dispensary,-3.3292,36.7094,153938,687326
103088-1,KISERIANI,Arusha,Arusha,Dispensary,-3.45026,36.73876,36486,360593
103029-5,KIRANYI,Arusha,Arusha,Dispensary,-3.342505,36.668095,308458,720229
120922-0,PERFECT,Arusha,Arusha,Dispensary,-3.34993,36.68501,397310,757135
113545-8,SAFARI,Arusha,Arusha,Health Laboratory,-3.31559,36.641,70663,501205
105192-9,MLANGARINI,Arusha,Arusha,Dispensary,-3.44595,36.78874,15612,178179
113651-4,BLACA,Arusha,Arusha,Health Laboratory,-3.35597,36.69614,437522,772786
104065-8,MAJIMOTO,Arusha,Arusha,Dispensary,-3.495187,36.852856,11563,48845
103870-2,MADUNGA,Manyara,Babati,Dispensary,-4.13426,35.4413,16132,53430
100954-7,DAREDA,Manyara,Babati,Hospital,-4.24021,35.49297,23634,75801
101219-4,GIJEDABUNG,Manyara,Babati,Dispensary,-4.19015,35.9198,4418,23230
101217-8,GIDAS,Manyara,Babati,Health Center,-4.42089,35.68066,7873,37336
101082-6,ENDABEG,Manyara,Babati,Dispensary,-4.25317,35.66211,15005,81963
104509-5,MAWEMAIRO,Manyara,Babati,Dispensary,-4.05706,35.76117,10274,33536
103993-2,MAGUGU,Manyara,Babati,Health Center,-4.00028,35.77902,15992,32639
107089-5,ST.ALFRED RIRODA RC,Manyara,Babati,Dispensary,-4.18033,35.3892,16836,59324
110705-1,RIRODA PUBLIC,Manyara,Babati,Dispensary,-4.30053,35.64894,15587,55210
106019-3,MWIKANTSI,Manyara,Babati,Dispensary,-4.13649,35.86707,6202,21055
104744-8,MERR,Manyara,Babati,Dispensary,-4.10739,35.58061,8795,28982
100183-3,ARRI TSAAYO,Manyara,Babati,Dispensary,-4.24142,35.58945,19811,69138
112261-3,MADUNGA KATI,Manyara,Babati,Dispensary,-4.17197,35.45381,15361,63506
101083-4,ENDAGWE,Manyara,Babati,Dispensary,-4.35535,35.64857,9587,50796
121582-1,MATUFA HEALTH LABORATORY,Manyara,Babati,Health Laboratory,-4.01667,35.76667,17261,33697
101086-7,ENDAKISO,Manyara,Babati,Dispensary,-4.2086,35.89043,8073,33461
109512-4,BASHNET,Manyara,Babati,Dispensary,-4.23058,35.42924,18867,69189
104434-6,MASWARE,Manyara,Babati,Dispensary,-4.045581,35.724869,8662,35620
100203-9,ENDANACHANI,Manyara,Babati,Dispensary,-4.33594,35.69565,15167,54853
101042-0,DURU,Manyara,Babati,Dispensary,-4.31917,35.5972,13168,51897
103909-8,MAGARA,Manyara,Babati,Health Center,-3.80612,35.69783,11813,32423
107277-6,SANGAIWE,Manyara,Babati,Dispensary,-3.94035,35.82351,3918,21480
111158-2,MANAGHA,Manyara,Babati,Dispensary,-4.263902,35.571519,18282,72011
100992-7,DOHOM,Manyara,Babati,Dispensary,-4.165116,35.587384,8873,48278
104522-8,MAYOKA,Manyara,Babati,Dispensary,-3.72426,35.71843,4702,14719
113679-5,MANYARA,Manyara,Babati,Dispensary,-4.81647,35.72305,3570,17244
106199-3,NAR,Manyara,Babati,Dispensary,-4.1813,35.4094,19139,60780
106508-5,NKAITI,Manyara,Babati,Health Center,-3.73102,35.94225,4573,12135
108013-4,UFANA,Manyara,Babati,Health Center,-4.244761,35.361191,12809,50839
104948-5,MINJINGU,Manyara,Babati,Dispensary,-3.70156,35.92848,6132,12277
120367-8,BABATI DISTRICT COUNCIL,Manyara,Babati,Hospital,-3.90419,35.81258,4734,15011
104322-3,BIKIRA MARIA EMAKULATA,Manyara,Babati,Health Center,-4.20498,35.57598,21209,61580
101212-9,GICHAMEDA,Manyara,Babati,Dispensary,-3.97266,35.71631,6779,31875
103618-5,LUXMANDA,Manyara,Babati,Dispensary,-4.25657,35.31042,9514,36986
107400-4,SHAURIMOYO,Manyara,Babati,Dispensary,-3.91395,35.69272,5760,28214
108339-3,WAZAZI MAGUGU,Manyara,Babati,Dispensary,-3.99993,35.77722,16098,32715
121583-9,EBENEZA HEALTH  DIAGNOSTIC LABARATORY,Manyara,Babati,Health Laboratory,-4.218084,35.552016,26802,66235
103126-9,KISANGAJI,Manyara,Babati,Dispensary,-3.91603,35.73258,3962,25763
107044-0,QAMEYU,Manyara,Babati,Dispensary,-4.18902,35.48317,12768,72581
